subject,horizon,condition,A,B,sigma
690,6,equal,13.235580660934742,2.832500686810239,10.411019058262745
691,1,unequal,12.994669449677524,1.8549905970818226,22.647437151861137
691,6,unequal,-9.717396216697766,-1.7702341729410296,37.44915289047855
692,1,unequal,2.364555327456934,-0.7240771071043054,1.304544741178242
692,6,equal,-9.077497221730052,7.735109133750118,0.13736177904726854
693,1,unequal,-0.41935681379948225,-1.5391873750242528,0.40518207370169373
693,6,unequal,2.0179349503265636,-0.9739475727471298,4.182787652303039
694,1,unequal,-0.41935681379948225,-1.5391873750242528,0.40518207370169373
694,6,unequal,2.0179349503265636,-0.9739475727471298,4.182787652303039
695,1,equal,-4.838850080145981,-2.9419903787423665,3.551050677670781
695,6,unequal,0.6244659788957906,-1.7609578395851595,3.7917963244177235
696,1,unequal,-7.9439535348000225,-4.000351411266273,9.112999630297972
696,6,unequal,1.699275066887326,-0.8660010300831591,0.19786318070179854
697,1,unequal,3.006473225499557,-0.5064748556480796,0.10000002372915559
697,6,unequal,10.043263376408023,1.8596327995605093,13.637745795315185
698,1,equal,-3.619326901823803,-2.547218627576987,0.17204399694934014
698,6,unequal,0.22121492979047871,-1.4249497178768067,3.28491703221253
699,1,equal,5.009497165507359,-0.25899621545645046,0.20531554128974316
699,6,unequal,9.903311823857006,1.8145912283338526,6.076965388466342
700,1,equal,-0.8318388752147584,-1.668159126521902,0.10000000000000002
700,6,equal,-2.181660591817284,-2.1534428246096105,1.0532033714611995
701,1,unequal,-0.603252199904279,-1.5611113841611874,1.4008887012576938
701,6,equal,-2.1575807562799594,-2.1185599760510616,0.10000000000000005
702,1,equal,-0.217328851909122,-1.5592962102617745,0.5974348121864138
702,6,equal,6.463336004750072,0.5937267903975507,5.770356131576028
703,1,equal,7.6329985972034615,1.1284958576424509,49.99999999999963
703,6,equal,-18.079475469758744,-7.1096078535483045,49.999999999960885
704,1,equal,-3.857312092906003,-2.6388873759657874,11.240229231928108
704,6,equal,13.024986896286896,2.920168058928309,25.406753641772667
705,1,equal,-1.0013789862227283,-1.74861693602936,0.10000000000000002
705,6,equal,4.415377614596727,-0.059386169831330764,5.968229645936888
706,1,equal,-7.3939855751972825,-3.788468548594563,39.28573479690772
706,6,unequal,53.06114206019236,17.47620686306336,49.99999999984109
707,1,unequal,1.8329348929855567,-0.8420081085361003,0.5749579525934496
707,6,equal,10.180202683113501,2.0585201295651006,0.9201768868715583
708,1,equal,-0.8895296881855922,-1.7561622974628335,4.065738104391075
708,6,equal,-0.21734850337026668,1.363522215898391,10.480462324283312
709,1,equal,-8.889477216011272,6.889477135480136,0.4426339924482458
709,6,unequal,1.7425727295390225,-0.9808111040533546,0.9951940796703115
710,1,unequal,-6.318224304867163,-3.489978890762753,5.3525294301386275
710,6,unequal,-3.5085683907288403,-2.622508924338186,13.927455315147043
711,1,unequal,1.5547214074584412,-1.054721409612257,0.15133723810224436
711,6,unequal,6.464528377624712,0.5336010066666198,8.719928887798488
712,1,unequal,-15.43163042312338,-6.298532969215243,8.264889909471483
712,6,equal,-3.8021810991931333,-2.6867765713477865,14.416246198308437
713,1,equal,-0.6377228432327113,-1.6666794518801615,4.702333620118023
713,6,unequal,2.0368487232093795,-0.8725160329889559,4.866785588211151
714,1,unequal,-0.21256849312749185,-1.4540810839004357,0.10000000000080196
714,6,unequal,3.477011768201774,-0.422979722310694,2.2268732518770675
715,1,equal,-0.6899187435817299,-1.7072865605154783,4.033249101619861
715,6,unequal,16.031858168735674,4.008988985520563,14.83848236906255
716,1,unequal,20.814865196813727,5.734929815738983,14.605814041599322
716,6,unequal,7.971525211114571,1.0249971226552008,11.316599735413577
717,1,equal,-4.0378647059508745,-1.5878800307392709,0.22469860637189684
717,6,unequal,-2.001457653535332,-2.088708230836898,3.5081109942895767
718,1,equal,-11.515009636832186,-5.073750885604611,14.784161636139265
718,6,equal,-10.614126164729157,-4.823559559998555,17.881177253182145
719,1,equal,-1.749228321560268,-2.005849990541002,3.146253015766182
719,6,unequal,8.639054118413071,1.340269243271278,11.602461009611872
720,1,unequal,-2.3851153144031207,-2.114805969746476,0.16462298001583228
720,6,equal,7.481398510271199,1.0073012371645464,0.10000026478478032
721,1,unequal,-2.3851153144031207,-2.114805969746476,0.16462298001583228
721,6,equal,7.481398510271199,1.0073012371645464,0.10000026478478032
722,1,equal,-0.6401036494919434,-1.7764762925432163,0.20895772060923168
722,6,unequal,3.4369450703026603,-0.4131179508636743,3.0198944918853914
723,1,unequal,-0.3341313251611455,-1.5047523255376651,2.844176599725233
723,6,unequal,0.3028944783997657,-1.4612140723599896,4.326388294764364
724,1,unequal,-1.0674322213369536,-1.762215455030493,1.7901049081947866
724,6,unequal,3.945501466207626,-0.373099055573644,4.4127711725776315
725,1,equal,3.5844668612018338,-0.39040944766718744,2.3756588818068898
725,6,equal,1.342396467930931,-1.0090460451436458,0.10000000000023146
726,1,unequal,3.921720739917869,-5.475337990964688,8.470371303766973
726,6,unequal,0.3605655491613333,-0.9079236801146062,10.537920109409542
727,1,unequal,-0.3218661322252485,-1.6588407018288318,2.7062309059991416
727,6,equal,0.8710056515230774,-1.202364010235215,3.0382764667532047
728,1,equal,-0.2578619001848405,-1.7213353819427635,0.21241434318549438
728,6,unequal,11.628831991734469,2.264385168456141,12.090680451612592
729,1,equal,2.6310134754973915,-0.6238677733994769,3.349516965184417
729,6,equal,5.791147317812189,0.5987730642228684,2.7097630380479396
730,1,equal,-0.19901193482107463,-1.4367538438721252,1.0097214355661037
730,6,unequal,1.916065821166876,-0.2563014807321482,0.21898804918674478
731,1,equal,-14.301462943303038,10.801462942224935,0.12771143428148762
731,6,equal,6.766955404347809,-11.43362055550031,0.10000002730585217
732,1,equal,0.3949218794467756,-1.4782437205104753,0.10000000000000002
732,6,equal,-2.2752656675241223,-3.391400999034027,0.13288572019641098
733,1,equal,8.670708234940019,1.293791468043131,12.863758004664476
733,6,unequal,7.49798728912322,0.9064529239640442,10.998168111064649
734,1,equal,22.618678723496597,-13.482645972318975,49.99999999999999
734,6,unequal,23.645513869853858,6.866652124990095,49.99999999999999
735,1,unequal,-59.999999999997414,-19.999999999999204,32.522544090509506
735,6,equal,-42.89688647875012,-14.73971189412935,49.99999999986261
736,1,unequal,-8.561500084965557,-4.29580705485425,28.20041903481005
736,6,equal,16.25615759212434,3.7694166501960904,28.816418237619505
737,1,equal,5.828461076942649,0.3359019542734678,3.784129597365817
737,6,unequal,9.096601486317635,1.4759430736053787,17.120132883334648
738,1,unequal,-1.6635129057006244,-1.946089628715001,3.8979989648487545
738,6,equal,35.21435899700141,10.994697207422494,49.99999999999898
739,1,equal,-2.4644771607752247,-0.2021895039173045,0.15031341539597942
739,6,equal,15.061050074944651,3.680032097479321,17.627588975478886
740,1,equal,-0.48584584919843804,-1.5141541501608968,0.18517339237591685
740,6,equal,12.03194724203327,2.4819270838013634,24.54899984476256
741,1,unequal,1.77021316359608,-0.8762522898854163,1.4085901172701785
741,6,equal,4.293445225362748,-0.18399903776203755,6.755898125462507
742,1,unequal,-0.01815293538753308,-1.9818470646533086,0.15483968084417904
742,6,unequal,2.271057197750777,-0.7725768014413488,2.2485672256404694
743,1,equal,-2.3765791302524724,-2.289466796749229,4.806180062382919
743,6,unequal,11.637541717102444,2.258080451909146,22.15846848999106
744,1,unequal,-3.330332253925511,-2.557912066974126,9.879856028035205
744,6,unequal,1.979984607286373,-0.9350817837159007,10.948638122140563
745,1,unequal,1.7849263293773046,-0.9706068873615898,3.1951684674958427
745,6,equal,13.00296412077382,2.9041144688061005,18.785478249354167
746,1,equal,-2.2988717308120847,-2.085144577098842,1.987784222589285
746,6,unequal,8.755731225070123,2.209252974151563,4.5095287157117445
747,1,equal,1.4040083863393225,-1.0393239216474879,3.8297748344318125
747,6,equal,-4.478097500075378,-3.0816590291387262,14.556861305972413
748,1,unequal,2.166508123013292,-0.8156140952788514,5.471065430773288
748,6,unequal,14.248453442865285,3.3135447081336595,36.34793490100434
749,1,unequal,16.07487657927014,4.015507023514842,21.577776396693896
749,6,equal,49.04822433731991,16.017856986988892,49.99999999999905
750,1,equal,4.4186503554854575,-0.0021183061893992883,0.3814854948811544
750,6,unequal,2.649464700481032,-0.648932591493802,0.45218536132249465
751,1,unequal,-2.762039324614073,-2.1705425702875583,0.5241309798201722
751,6,equal,5.456589893439663,0.11248760830946954,8.182749792710858
752,1,equal,2.0104839965152297,-0.9106174852790739,8.29433166678203
752,6,unequal,5.011297916870783,0.07174933674219336,4.482466442712264
753,1,equal,-0.2921036779818251,-1.6386514284104952,8.43312000323883
753,6,unequal,2.8192943315879617,-0.6924417029808813,5.736345628336404
754,1,unequal,2.9094281821944716,-0.6036435902500278,4.141634883624593
754,6,unequal,8.525285346031737,1.2915721650267802,8.310175542937072
755,1,unequal,-0.6887838322961832,-1.7405512887685615,37.85964745568151
755,6,equal,18.63334043735132,4.944860309733425,33.542006518095974
756,1,unequal,1.6663547722640206,-1.032114158471545,3.285436142983085
756,6,equal,3.9329959453018777,-0.3262671324780486,4.537955377158438
757,1,unequal,4.095145963260294,-0.2425309648030241,4.318011054757939
757,6,equal,11.120587442548262,2.280261192432763,12.969473142724507
758,1,equal,16.006200969164475,4.070779749562004,19.213697046410935
758,6,unequal,33.710599055159186,10.437660460064954,49.99999999999999
759,1,unequal,-0.4131126449730267,-1.4542064566252115,0.2868051254970339
759,6,equal,0.8424754186207658,-1.277791880993985,9.841180791438964
760,1,equal,0.6997646329087365,-1.2324465667805233,2.775113442612092
760,6,unequal,9.250207992032832,1.3717869588217437,8.420553997531558
761,1,equal,-0.6580148655561444,-1.5923366034200237,0.5598359556988712
761,6,equal,8.98167342498131,1.4959703794936734,11.814638670115205
762,1,unequal,-1.5404170122591787,-1.903226592347671,2.288323067071352
762,6,equal,-0.34586453712380805,-1.5815746127871797,1.127622501025655
763,1,unequal,2.6350018570208844,-0.6664250750803962,3.3142694345274526
763,6,equal,-4.757904420682646,-2.998424183709924,6.953868859976044
764,1,unequal,59.99999999999996,19.999999999999986,49.99999234481133
764,6,equal,34.739678725715855,10.815579721896604,36.080595061660915
765,1,equal,1.9866876283250254,-0.9383701111112124,4.691653061273929
765,6,unequal,7.853911938489257,1.041381899076957,5.005325623567032
766,1,equal,0.5745801805371936,-1.156543803645561,0.13754159453325757
766,6,unequal,5.91465533517084,0.43164598114157454,0.5251367775227088
767,1,unequal,3.6336678197705603,-0.8003344375517945,0.13525728651182212
767,6,unequal,0.5062441516455317,-1.3167287570073358,5.8960939555733765
768,1,equal,1.1130329414921714,-1.0734977586900114,2.1111141896592858
768,6,equal,7.997550100614581,0.9596084913490895,5.933216519806945
769,1,unequal,9.636411597387413,-9.803075269193963,0.10000000003056267
769,6,unequal,7.5517264286527475,0.9682726251409515,6.8509983007047754
770,1,unequal,-5.402889616488649,3.4372695706894425,49.99999999999999
770,6,unequal,3.4061830092896623,-0.8347249489873336,27.57003634388056
771,1,unequal,-2.747275770306673,-2.3270826385857597,5.577459585561039
771,6,equal,15.925988706265171,3.993238643376629,8.993364974218862
772,1,unequal,1.6196618445901725,-0.9907415680853303,2.94401864294087
772,6,unequal,13.92510053310231,3.256341802009225,14.758237981664305
773,1,unequal,-0.7855237991263843,-1.761358127102008,2.215212047422734
773,6,unequal,2.7503240945305016,-0.6716557478207266,5.2057227862425615
774,1,unequal,-3.801944493018708,-2.696332962448232,0.10000000000000002
774,6,equal,3.1760138805093807,-0.529350751973412,9.203968125285266
775,1,unequal,3.04277601397402,-0.7934618537668334,0.4410355263746653
775,6,equal,-0.17977464175628516,-1.4508633521011272,8.129825474270527
776,1,unequal,-0.3726448978390073,-1.6272724474771592,0.1488118025833841
776,6,equal,10.293378233352934,1.9472588232763295,6.042627432274363
777,1,unequal,9.042982104789994,0.8021869965791463,49.99999999999999
777,6,unequal,0.6954822829292784,-1.1940315251926363,27.44326792859547
778,1,unequal,0.18025771842103688,-1.3736455022162852,1.0930029802754133
778,6,equal,19.503249925919654,5.2823939695823325,20.019880384019068
779,1,unequal,-2.466944163114328,-2.186531579958486,0.1000000000000136
779,6,unequal,4.882974307720998,1.1170256921073332,0.19840863518988247
780,1,unequal,-0.08380110025603354,-1.4973800986887245,0.185998302048939
780,6,equal,0.8393338016523167,-1.1524754180999768,1.5730023198753544
781,1,unequal,1.855140359638457,-0.8665428320814846,0.10000000000011221
781,6,unequal,0.13728261379881102,-1.4857111457470151,2.3349501648240873
782,1,equal,-4.879922213505035,-3.0376636906783294,3.8834185582153116
782,6,equal,1.3475078008703383,-1.100654578618925,3.0763252081048784
783,1,unequal,1.1350562381617575,-1.0356665111482715,2.3511454341602573
783,6,equal,2.188726843575972,-0.9698009748688562,8.370641139406823
784,1,equal,-2.370924825083066,-2.193974439870089,3.9289705618082134
784,6,equal,10.023570421831737,1.9047073645848884,6.923306684807803
785,1,equal,-0.9829371527993758,-1.72778421084546,2.8913305415893173
785,6,unequal,6.444958485735771,0.5370207611879971,3.357693533006336
786,1,equal,3.8969987657361798,-0.23034496457857226,0.10000000000000002
786,6,unequal,2.7352211564240654,0.3481126212945965,0.10469852451336689
787,1,unequal,7.590872233374952,1.3660512717657662,19.594810661229502
787,6,equal,3.5983753860533216,-0.5282460496347006,8.864961919469913
788,1,equal,-6.297495810133826,-3.4509852549945195,30.12795101218166
788,6,equal,-3.8347378982365297,-2.679301945461273,3.5579350198489554
789,1,equal,0.39195077137746426,-1.236418676694176,0.100106115189764
789,6,equal,2.5921077986349395,-0.6758427744903425,1.614822282053448
790,1,equal,41.730226367257295,13.415368775922381,41.435539663943466
790,6,equal,13.400552727174622,2.7470483567093287,49.99999999999999
791,1,unequal,-0.6130375843177671,-1.7500485223194906,2.2258771518224916
791,6,unequal,-0.4085172723623735,-0.1748161341888853,0.10000409069598713
792,1,unequal,3.3984319479877594,-8.81506452968205,0.1000002906079178
792,6,equal,4.2326162636768565,-0.24248074092712912,4.581506368587157
793,1,unequal,-3.15359815843981,-2.346404040291707,0.10000000000000002
793,6,unequal,-3.077365269177886,-2.4701508588849523,2.6324506372656695
794,1,unequal,-12.58222311051938,-5.3310272005408805,6.0436465840740095
794,6,unequal,-2.659929723542569,-2.294716117347693,5.288879919655085
795,1,unequal,4.933042929145326,-3.4330429473107436,0.10405550014006665
795,6,unequal,7.492605773171464,1.0166477742118114,12.693844547383904
796,1,unequal,9.501757716426924,-11.085091076163282,0.10000000000000002
796,6,equal,-1.6576290430305922,1.1576290626825545,0.2253185149419804
797,1,equal,2.7324841215990276,-0.6935349041187779,4.742347768438952
797,6,equal,1.9161748340108598,-0.9155793992461049,4.79085404384777
798,1,equal,-2.9285617258674,-2.348919410854841,0.6602258888146628
798,6,equal,3.3713138871392467,-0.37113713683407357,0.10000000000000002
799,1,unequal,-3.845902599677673,-2.6652993805054574,4.275752478376627
799,6,unequal,6.809601908780327,0.6394973163845566,1.9212754165121284
800,1,equal,-4.385088279892222,-2.882791247712075,9.960563254945818
800,6,equal,14.281569400090934,3.37893354770188,28.746908021071512
801,1,unequal,0.7441206981457805,-1.244084449418643,0.10000000000000002
801,6,equal,8.245455001176776,1.1705863663823366,4.224037839305795
802,1,equal,2.46208710920164,-0.6810030970516342,1.9746809575741082
802,6,equal,5.441925556063438,0.21378887189602874,6.304179643958941
803,1,unequal,1.190544255574652,-0.6072427415907246,0.1402983005937175
803,6,unequal,-0.5036015230656675,-1.5780184106744708,1.3505251092588106
804,1,unequal,4.317725355068944,-0.15818788613510087,7.192883755560328
804,6,unequal,-1.2568722405090988,-1.8609958421881647,3.3537271276356786
805,1,equal,-1.5581162270559403,-1.929807797279116,2.274949176352095
805,6,unequal,3.747582245996136,-0.4278636203154565,3.263232970590706
806,1,equal,2.937029824811193,-0.6109508968628308,15.011837245600995
806,6,equal,13.006598272710262,2.4540810613618635,49.99999999994708
807,1,unequal,-0.5003626717460925,-1.4543044097633369,0.8378126472707067
807,6,equal,1.9029586798686715,-0.902958678322811,0.19784299557658858
808,1,equal,1.2293026103920572,-1.0685966011162782,3.588036772824335
808,6,unequal,6.21420659521201,0.43411711260176744,8.39465605729792
809,1,equal,-31.294508494522763,-11.164034141255504,49.999999999795136
809,6,equal,4.609564493785147,-2.0533503984097536,49.99999999642885
810,1,equal,-9.783412583925841,-4.575429069135052,14.359814927609673
810,6,equal,-4.112938790240097,-3.2991368599920414,41.188270772174015
811,1,unequal,-3.328752930318852,-0.337923209169106,0.12846769660334095
811,6,equal,4.779924433682304,0.05758926531862864,1.1110400915463103
812,1,unequal,-2.3660085565846223,-2.214485814372737,4.7008315681036805
812,6,unequal,-7.412963511474471,8.252229342930677,0.19853636578391284
813,1,unequal,-2.2406810043587466,-2.259318996306727,0.24619644420955902
813,6,equal,-3.185342627252024,-2.4813069488033554,0.1000000000697121
814,1,unequal,6.071679483396363,0.45931093993749933,6.073754472524033
814,6,unequal,0.195945070106396,-1.378881175433751,7.2009538477653505
815,1,unequal,1.4771084448299618,-0.9769661893285814,0.13495513246420346
815,6,unequal,1.0523055159276347,-1.1028477913184374,5.337496981401544
816,1,equal,-10.299835057901864,-4.7178893406667965,49.99999999999999
816,6,unequal,-17.674255223947437,-6.9568396058319015,21.068222659814968
817,1,unequal,-2.716496075626395,-2.2655077835869486,1.454023484543108
817,6,equal,1.9709554632335484,-0.930237888820261,0.1737407375938098
818,1,unequal,-1.0968759280473177,-1.7415212765821169,1.1249502614443914
818,6,unequal,-1.2810310856504226,-1.9259598203621826,6.664983277275918
819,1,equal,9.446974604012697,1.627263323371279,12.719571933607998
819,6,equal,-1.5051917600541151,-1.9050633835393116,2.6587487371829472
820,1,unequal,0.43282613947086407,-1.1238816309481794,0.6777872665414434
820,6,unequal,3.848727514915986,-2.0412770841142023,5.38133995049734
821,1,unequal,1.3087982199302812,-2.093088386842177,0.139835406961854
821,6,unequal,0.9958356135902304,-0.9941130568094334,0.10000000000000002
822,1,equal,-0.9674152558077314,-1.8097430217601023,6.1473980840933224
822,6,unequal,11.498645529248336,2.356710837980973,22.53005740340396
823,1,equal,1.2388800351545342,-1.1304396944835253,0.10000000000000002
823,6,equal,3.764574729842733,-0.16842781789449718,3.9804870767936267
824,1,unequal,1.4877275539128585,-3.2303466464090174,2.374703099522091
824,6,equal,7.440143585904065,1.5206190268624962,6.470168638233814
825,1,equal,1.540271714427743,-1.0271040341207338,6.764478913436298
825,6,unequal,14.021051275121147,3.208275164235011,15.103168717200013
826,1,equal,-0.6548745293820842,-1.0117921430795627,0.2219465644896732
826,6,unequal,14.007824417270937,3.2375384202999786,10.367624447704753
827,1,equal,1.6533359357052024,-1.0401859106423978,49.999999999999766
827,6,equal,-4.475902538827505,-2.874328465020836,25.43290572139551
828,1,equal,-0.825500306617957,-1.7319091994426592,0.10000000000086821
828,6,equal,0.11331960532639886,-1.3982871565611974,6.427056160886358
829,1,equal,-7.161768774360338,-3.6955444118143452,5.283102289808481
829,6,unequal,-0.06706383580802028,-1.4216545597353478,0.10000000000047585
830,1,equal,-2.5010211108888765,-2.283795366897143,3.1992688141515027
830,6,equal,5.565598850439232,0.2660284411578811,15.583248567384057
831,1,unequal,24.1431706791673,6.927176269606647,49.999999999999936
831,6,equal,-2.635529291933276,-2.255481211029531,49.99999999999993
832,1,unequal,4.902143991229455,-0.01016243836812213,3.606561486646763
832,6,equal,6.1151354215889375,0.4044117246305919,8.825738680135231
833,1,equal,0.2593341947977502,-1.4189283061792068,4.210505643815479
833,6,unequal,3.6064681040538367,-0.4208186981380388,4.159546616416799
834,1,equal,17.421073509406096,4.524107181732955,25.54140626896682
834,6,unequal,59.99999999926724,19.99999999973354,42.37492309600307
835,1,unequal,-0.23068025078775078,-1.6396184676742134,3.9047234571121123
835,6,unequal,46.43597468852114,15.059760926278903,49.99999999999292
836,1,unequal,2.740402822737277,-0.9583625359390777,9.74262879679299
836,6,equal,20.74020397503001,5.7221879551220285,16.415062146002317
837,1,equal,2.1994460234975173,-0.6768178847050563,1.0903934490795208
837,6,equal,6.887511643147111,0.7262680234685809,7.447435738099637
838,1,equal,1.1109048404166617,-1.1496809085861486,3.9800271432794485
838,6,unequal,-6.904393053232546,-3.5806074307427638,3.9262338551834737
839,1,equal,1.2552382266718984,-1.1794192840071787,2.539797920337062
839,6,unequal,23.0029558731437,6.472927930596729,49.999999993925414
840,1,equal,5.800051295273195,0.3076307408168937,3.8485678764184663
840,6,equal,6.197201549825296,0.530667477855353,14.979985370671843
841,1,unequal,-2.2784802521476943,-2.152399525760037,0.47653275191982053
841,6,unequal,8.326948518303544,0.7011072219548636,10.931104911262905
842,1,equal,-0.9050198595177542,-1.8317982642671047,5.063109642346493
842,6,unequal,2.571412586525059,-0.9538602409914967,9.68612167648971
843,1,unequal,0.9642592605091127,-1.1840388139912132,3.418328475381713
843,6,equal,6.669507861965666,0.6474597180570455,9.000738292908322
844,1,unequal,-0.9891384344595608,-1.6775111426705112,0.10000000000000449
844,6,unequal,14.156717097646833,3.2952775340277567,14.859937666783058
845,1,unequal,-6.207779837250232,-3.3612911518097612,4.688025687596929
845,6,equal,6.904707900935914,0.5573202937094843,9.864909748590087
846,1,equal,3.5470014347268313,-0.4619348640430529,5.952108745238681
846,6,equal,1.218374948050253,-1.147115122541065,10.688973832961095
847,1,equal,-5.014707691342463,-1.4924931896570737,0.12895467815328068
847,6,equal,-4.206074499156675,-2.834772922995232,9.713530201564653
848,1,unequal,7.2164611821378095,0.825161293684063,12.247817673306855
848,6,equal,0.5912105178162956,-1.329269766201212,10.773370274780351
849,1,equal,-0.1986566338461971,-1.5010620850393739,2.377178757063213
849,6,unequal,15.156165148499284,3.6001664297737026,19.53315929960582
850,1,equal,4.076510750864448,-0.23690326668392664,3.800912099797316
850,6,unequal,11.649798777900482,2.3758193623358013,21.001054976169925
851,1,unequal,3.84445100455396,-0.2790973103308195,1.2362156852564377
851,6,equal,1.101552719864203,-1.17907378395189,8.105990230772264
852,1,equal,-1.480473549462003,-1.9939640840849016,7.293622537972887
852,6,unequal,4.578458714272301,-0.13561680759694467,11.552104398491235
853,1,unequal,-0.4451705996555782,-1.5030597083202801,2.3108525078738023
853,6,unequal,2.0293133044368874,-0.820885646111241,3.597092894801631
854,1,unequal,-0.07013198973560894,-1.4315905409777248,0.10000000000000261
854,6,unequal,-1.3603043045835488,6.026970872179699,0.1838670928134004
855,1,equal,-0.7889502933234215,-1.7160854249269921,2.816098341246605
855,6,unequal,-1.5564206009514716,-1.8817340255799435,1.8282788374385954
856,1,equal,-2.0728471493112814,-2.006541053293464,0.10000000000000002
856,6,equal,0.8537927382483709,-1.1976328362292836,1.2083435189104188
857,1,equal,1.489858399107705,-1.098719023953938,2.834913521746472
857,6,unequal,6.75655564755562,-0.921524237546051,49.99999999999999
858,1,equal,0.9853459788972111,-1.1937912754249869,3.4864062196021144
858,6,equal,0.6821789652536571,-1.3352264398458429,11.571131870577528
859,1,unequal,2.9394913640800264,-0.6556075867287682,4.184757952744063
859,6,equal,9.572801471375518,1.432151348083429,38.01812513770433
860,1,equal,-0.6371224814893945,-1.6206903281701268,2.103407321213655
860,6,unequal,-0.4414656365913626,-1.5849543357630116,3.327982258696396
861,1,unequal,15.499198451452223,3.671874510781272,34.35369426693349
861,6,equal,12.588971450381338,2.770356620073438,17.099444368287422
862,1,unequal,-0.12380081979674079,-1.4721850019579095,0.805896448664329
862,6,equal,19.795526895726002,5.377983925767634,14.712406811487188
863,1,unequal,-1.660193277497807,-1.9972824573441996,3.5466898568671015
863,6,equal,-1.1866011225032977,-1.9058017143201502,6.3459140560749425
864,1,unequal,0.7715984427532129,-1.2865353675550604,1.3340344435450728
864,6,unequal,10.1947676028358,1.8850772343517594,15.414658518689492
865,1,unequal,3.095128358377059,-0.5853601621380042,3.9525846637469306
865,6,equal,12.064297597758124,2.575203853613807,7.865383141296714
866,1,equal,-11.130152831023493,10.380145991104047,0.10015205465870625
866,6,equal,-2.267801813739821,1.2734230477979178,0.18607040231893363
867,1,unequal,-0.9812055947152847,-1.7952805342100069,1.4222542235393547
867,6,unequal,-0.7050324446463149,-1.4951021963135807,9.6984099503212
868,1,unequal,-1.547120456850263,-2.0165672299056396,4.5546787990738915
868,6,unequal,-1.8522460543797796,1.806346562267409,14.332253036375445
869,1,equal,1.5328493969759345,-0.03284940442280826,0.10868725670541526
869,6,unequal,7.936319320127381,1.0264740697856418,11.678227442130984
870,1,equal,0.08632486384837666,-1.3701231085975156,2.890651387238086
870,6,unequal,0.6545235470385689,-1.314877007285487,7.7708451275272274
871,1,equal,-17.10377354406039,-6.7931567023477175,14.809071682641987
871,6,unequal,0.4680726949091517,-1.6319685252506335,8.126472923231017
872,1,equal,-0.27877009367383937,-1.4931534856539552,0.9425946600870581
872,6,equal,2.2382467668055006,-0.8935072679392525,0.9227986736781101
873,1,equal,-10.72407495242153,-4.713866804902752,5.381615763659951
873,6,equal,-9.84301641178598,-4.502033305182418,11.030017664231913
874,1,equal,29.266488249154143,8.831863480327662,49.999999999998074
874,6,unequal,10.735724183554822,2.51660418354749,39.24004083576433
875,1,equal,-2.0078869326990834,-2.184417706462574,6.199313400649943
875,6,unequal,19.64274110496223,5.324955653543315,26.237064626882383
876,1,equal,-0.3954028753428117,-1.7712637572463477,0.10000083533585997
876,6,equal,1.0209110206041707,-1.104224429638295,0.10000000000000002
877,1,equal,1.658232709058477,-0.9587430015675843,1.537457306883775
877,6,equal,9.964659298625278,1.7845079747082824,7.081052706841004
878,1,unequal,1.169985453981355,-1.367828518820713,14.822202046014977
878,6,equal,2.066121270948086,-0.9398408787811425,6.522965017604592
879,1,unequal,0.8696135492876618,-1.1766157400554538,1.084569235146529
879,6,equal,2.0689216502897274,-0.84929382815723,2.8568649053412347
880,1,unequal,1.106224240401196,-1.0506245322941827,0.41643231260867525
880,6,equal,0.8968320695927099,-1.200534117337962,1.8089758853233509
881,1,equal,19.445169861348784,-19.94838243215886,0.10000003278199208
881,6,equal,-3.731501430665348,-2.689793821366875,4.967074178134281
882,1,equal,-2.021955828198464,-2.023041234758933,1.6886673577240667
882,6,equal,1.773923788934926,-0.9583263816341525,2.378051586392903
883,1,equal,41.53587080925782,13.283567554923465,49.999999999909846
883,6,equal,12.484756852685237,2.7710430083472857,23.81064369844988
884,1,unequal,-16.8333615697499,-6.715543547965968,49.999999999997044
884,6,equal,-16.998940672896666,-6.7850771474377245,49.99999999999427
885,1,unequal,-15.293511014968988,13.377109941482702,0.10139825632719082
885,6,unequal,-0.24906419159060164,-1.498961929021089,0.21087883315531303
886,1,equal,0.832935334592785,-1.2562442315057065,2.5909573318144568
886,6,unequal,-0.12316365967106975,-1.5624150564886057,4.718742174778119
887,1,unequal,-53.582543369276095,-12.778479756691066,44.616208008055764
887,6,equal,-10.31600402329559,-4.707974172612232,10.593057003210719
888,1,equal,1.0108934508797862,-1.2142630133876362,5.921941770846969
888,6,unequal,-0.23846398455562712,-1.6692752787591763,7.056967392173318
889,1,unequal,15.333007313452214,3.7596964635121752,19.04209492261347
889,6,unequal,1.4039950628814617,-1.507132824841073,32.06188683388395
890,1,equal,-1.1202661049717226,-1.7728362708171337,2.3070032256386277
890,6,equal,3.324789451107668,-0.4901470507090093,2.759768996714521
891,1,unequal,1.0087575910965123,-1.2226404620118443,0.2559729651953653
891,6,equal,-0.6145888467432975,-1.7573306461652398,8.201615646969579
892,1,equal,-0.8383378684755377,-1.6617234647781811,0.10000000000001011
892,6,equal,14.228362815194885,3.352615130780589,10.30186847224572
893,1,equal,1.2620730957919817,-0.8155227292137499,29.49701777497185
893,6,equal,18.52328446475786,4.926523362172225,29.550219041218448
894,1,equal,-1.0251905045605734,-1.7653760488502495,3.724688962746015
894,6,equal,14.380503860234759,3.4094642257259977,10.09568332444732
895,1,unequal,10.676110283655397,2.0864962043591926,15.344382068601897
