file_name,subjectID,age,gender,subjectNumber,block,game,gameLength,uc,m1,m2,gID,repeatNumber,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,rt1,rt2,rt3,rt4,rt5,rt6,rt7,rt8,rt9,rt10
EE_EE_03-Oct-2017_140142_03-Oct-2017_2642B.mat,2642B,10,1,65,4,80,5,1,64,60,NaN,NaN,48,52,68,80,62,NaN,NaN,NaN,NaN,NaN,1,2,1,1,2,NaN,NaN,NaN,NaN,NaN,0.786584,0.709100,0.674307,0.434050,1.814694,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,1,10,1,30,60,NaN,NaN,32,36,31,60,67,56,71,58,58,57,1,1,1,2,2,2,2,2,2,2,2.790913,1.023022,1.105523,0.864638,2.294247,0.657275,0.529088,0.453400,2.251440,0.708160
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,2,5,1,40,60,NaN,NaN,43,53,36,28,69,NaN,NaN,NaN,NaN,NaN,1,2,1,1,2,NaN,NaN,NaN,NaN,NaN,1.510130,0.804415,0.509346,1.108716,2.928787,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,3,5,3,32,40,NaN,NaN,29,20,48,38,43,NaN,NaN,NaN,NaN,NaN,2,1,2,2,2,NaN,NaN,NaN,NaN,NaN,1.649359,0.680344,0.504514,0.734180,1.610748,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,4,5,3,60,30,NaN,NaN,42,36,39,71,62,NaN,NaN,NaN,NaN,NaN,2,2,2,1,1,NaN,NaN,NaN,NaN,NaN,1.038597,0.572286,1.251303,0.729507,1.702478,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,5,5,3,60,48,NaN,NaN,61,47,56,45,64,NaN,NaN,NaN,NaN,NaN,1,2,2,2,1,NaN,NaN,NaN,NaN,NaN,1.255649,0.702235,0.702593,1.020376,2.027385,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,6,5,1,40,60,NaN,NaN,35,31,61,63,64,NaN,NaN,NaN,NaN,NaN,1,1,1,2,2,NaN,NaN,NaN,NaN,NaN,0.801146,0.570101,0.431648,0.635275,0.651313,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,7,5,3,60,80,NaN,NaN,76,64,70,85,89,NaN,NaN,NaN,NaN,NaN,2,1,2,2,2,NaN,NaN,NaN,NaN,NaN,0.939176,0.720291,0.492747,0.725344,0.658344,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,8,10,1,60,80,NaN,NaN,59,55,63,80,78,79,47,86,68,85,1,1,1,2,2,2,1,2,2,2,0.944479,0.822265,0.815760,0.601206,1.435494,0.489580,0.911533,0.355198,0.000548,0.004852
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,9,5,3,40,48,NaN,NaN,52,54,41,55,30,NaN,NaN,NaN,NaN,NaN,1,2,2,2,1,NaN,NaN,NaN,NaN,NaN,1.069544,0.413054,0.728321,0.740559,1.376226,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,10,5,1,90,60,NaN,NaN,77,95,55,96,92,NaN,NaN,NaN,NaN,NaN,1,1,2,1,1,NaN,NaN,NaN,NaN,NaN,0.880273,0.519812,0.587998,0.609454,0.786352,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,11,10,1,60,56,NaN,NaN,64,63,46,59,52,47,51,51,51,49,1,1,2,1,1,1,2,2,1,2,0.768751,0.683377,0.654883,0.527445,2.340426,0.350081,0.746798,0.616229,1.240551,0.412843
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,12,10,1,10,40,NaN,NaN,44,8,1,8,38,39,13,40,42,38,2,1,1,1,2,2,1,2,2,2,0.947363,0.504531,0.589423,0.512520,0.743596,0.371497,0.270853,0.093088,0.000479,0.000474
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,13,5,1,40,70,NaN,NaN,39,53,45,74,73,NaN,NaN,NaN,NaN,NaN,1,1,1,2,2,NaN,NaN,NaN,NaN,NaN,0.692498,0.566767,0.488849,0.542675,0.467281,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,14,10,1,40,60,NaN,NaN,41,26,64,46,55,56,66,42,58,64,1,1,2,1,2,2,2,1,2,2,0.729666,0.344271,0.675130,0.576223,1.125397,0.815659,0.359971,0.287925,0.159648,0.598882
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,15,5,3,52,60,NaN,NaN,50,50,60,55,50,NaN,NaN,NaN,NaN,NaN,2,1,2,2,2,NaN,NaN,NaN,NaN,NaN,0.984415,0.344944,0.615671,0.567940,0.524271,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,16,5,1,30,60,NaN,NaN,10,66,42,39,65,NaN,NaN,NaN,NaN,NaN,1,2,1,1,2,NaN,NaN,NaN,NaN,NaN,0.989118,0.496178,0.550835,1.085613,1.609747,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,17,5,3,40,70,NaN,NaN,72,75,34,77,79,NaN,NaN,NaN,NaN,NaN,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,1.009191,0.546515,0.616365,0.472022,1.805959,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,18,5,1,10,40,NaN,NaN,49,26,23,20,35,NaN,NaN,NaN,NaN,NaN,2,1,1,1,2,NaN,NaN,NaN,NaN,NaN,0.748257,0.472495,0.529252,0.422891,1.072304,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,19,10,3,60,90,NaN,NaN,88,89,92,68,92,86,58,80,84,86,2,2,2,1,2,2,1,2,2,2,0.860586,0.612692,0.454144,0.412531,2.228921,0.354662,0.317499,0.281482,0.006661,0.620688
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,1,20,10,3,40,20,NaN,NaN,28,42,19,17,45,32,41,36,52,24,2,1,2,2,1,1,1,1,1,1,0.745816,0.615231,0.409738,0.930571,1.000149,0.326887,0.128938,0.166615,0.025307,0.000534
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,21,5,3,60,56,NaN,NaN,58,56,61,67,50,NaN,NaN,NaN,NaN,NaN,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,0.709760,0.371901,0.497895,0.424373,1.533461,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,22,10,3,28,40,NaN,NaN,42,29,46,26,43,21,47,34,36,43,2,2,2,1,2,1,2,2,2,2,0.889001,0.911394,0.439634,0.590923,1.010242,0.643293,0.545824,0.098743,0.037558,0.078351
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,23,10,3,40,70,NaN,NaN,73,41,73,79,42,76,81,72,69,80,2,1,2,2,1,2,2,2,2,2,0.692733,0.419642,0.461583,0.501832,0.603748,0.299552,0.264313,0.277317,0.309088,0.284575
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,24,5,1,60,64,NaN,NaN,66,60,78,63,58,NaN,NaN,NaN,NaN,NaN,1,1,2,1,2,NaN,NaN,NaN,NaN,NaN,1.210998,0.564126,0.566732,0.618336,2.205088,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,25,10,1,40,60,NaN,NaN,49,50,44,41,44,55,50,61,64,53,1,2,1,1,1,2,2,2,2,2,0.995892,0.407616,0.337700,0.447841,0.441551,0.994717,0.276144,0.132045,0.361443,0.819866
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,26,5,3,44,40,NaN,NaN,32,32,45,38,45,NaN,NaN,NaN,NaN,NaN,2,2,1,2,1,NaN,NaN,NaN,NaN,NaN,0.669068,0.492882,0.596089,0.565650,0.648655,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,27,5,1,40,20,NaN,NaN,35,38,48,28,39,NaN,NaN,NaN,NaN,NaN,1,1,1,2,1,NaN,NaN,NaN,NaN,NaN,1.159414,0.450420,0.603893,0.558867,0.561672,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,28,10,3,52,40,NaN,NaN,34,31,51,49,33,50,48,60,40,50,2,2,1,2,2,1,1,1,2,1,0.895880,0.599480,0.523598,0.479952,0.615369,0.357512,0.112395,0.309357,0.208302,0.160947
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,29,10,3,40,48,NaN,NaN,39,44,60,53,37,51,37,58,51,40,2,2,2,1,1,2,2,2,1,2,1.041821,0.434985,0.380602,0.440595,0.883098,1.175914,0.269584,0.507451,0.397458,0.052442
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,30,10,1,60,52,NaN,NaN,70,57,53,65,56,59,50,64,68,53,1,1,2,1,1,2,2,2,1,1,0.891316,0.304935,0.736390,0.445376,1.685280,0.232750,0.229534,0.615225,0.149342,0.342298
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,31,5,1,60,48,NaN,NaN,56,64,60,47,63,NaN,NaN,NaN,NaN,NaN,1,1,1,2,1,NaN,NaN,NaN,NaN,NaN,0.734736,0.474707,1.232586,0.649128,0.728615,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,32,5,3,64,60,NaN,NaN,55,61,48,65,83,NaN,NaN,NaN,NaN,NaN,2,2,2,1,1,NaN,NaN,NaN,NaN,NaN,1.251435,0.378760,0.504302,0.574126,1.343738,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,33,10,3,40,32,NaN,NaN,28,23,57,29,48,36,44,51,49,45,2,2,1,2,1,1,1,1,1,1,0.958260,0.335871,0.784518,0.522271,0.335420,1.324435,0.284948,0.234393,0.248454,0.000440
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,34,10,1,40,48,NaN,NaN,49,49,48,51,39,38,42,39,36,45,1,1,1,2,2,2,1,1,1,2,0.688325,0.511663,0.453819,0.446261,0.981664,0.629254,0.274768,0.177016,0.225408,0.097344
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,35,5,3,60,72,NaN,NaN,75,87,67,60,73,NaN,NaN,NaN,NaN,NaN,2,2,2,1,2,NaN,NaN,NaN,NaN,NaN,0.781808,0.455939,0.707282,0.461157,0.375139,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,36,10,1,70,40,NaN,NaN,68,56,37,64,35,71,60,52,75,77,1,1,2,1,2,1,1,1,1,1,0.799775,0.331225,0.695685,0.440342,0.415653,1.000165,0.000535,0.254624,0.219931,0.000404
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,37,5,1,44,40,NaN,NaN,48,43,27,58,52,NaN,NaN,NaN,NaN,NaN,1,2,1,1,2,NaN,NaN,NaN,NaN,NaN,0.623604,1.057880,0.529993,1.367781,1.815584,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,38,5,3,28,40,NaN,NaN,45,45,27,51,35,NaN,NaN,NaN,NaN,NaN,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,1.284836,0.605603,0.559112,0.611876,2.774834,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,39,10,1,20,40,NaN,NaN,24,34,15,7,38,43,47,33,21,41,2,1,1,1,2,2,2,2,1,2,0.644167,0.534171,0.426410,0.436340,1.356997,0.270831,0.000684,0.072631,1.294741,0.000475
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,2,40,5,3,60,90,NaN,NaN,88,88,62,90,71,NaN,NaN,NaN,NaN,NaN,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,0.886784,0.492842,0.563377,1.640326,0.940953,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,41,10,3,60,56,NaN,NaN,66,42,47,66,53,60,58,52,70,44,2,2,2,1,1,1,2,2,1,1,1.008880,0.483236,0.487675,0.656902,1.247002,0.324971,0.288797,2.687212,0.213555,0.087772
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,42,10,1,72,60,NaN,NaN,72,65,91,76,78,85,79,80,62,78,1,2,1,1,1,1,2,1,1,1,0.877978,0.420784,0.366901,0.521807,0.895707,0.388497,0.221787,0.396941,0.292261,0.720452
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,43,10,1,32,40,NaN,NaN,35,19,34,44,44,37,52,35,31,38,1,1,1,2,2,2,2,2,2,2,0.633931,0.332836,0.874936,0.400815,0.795224,0.418339,0.347464,0.260994,0.324226,0.816440
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,44,10,1,40,52,NaN,NaN,43,39,45,63,57,56,31,60,39,56,1,1,1,2,2,2,1,2,2,2,0.963083,0.342745,0.485069,0.283499,1.433876,0.248161,0.214216,0.022256,0.000482,0.499961
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,45,5,1,48,40,NaN,NaN,41,56,49,38,39,NaN,NaN,NaN,NaN,NaN,1,1,1,2,1,NaN,NaN,NaN,NaN,NaN,0.825710,0.483961,1.003723,0.910299,0.609261,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,46,5,3,40,10,NaN,NaN,33,49,21,11,6,NaN,NaN,NaN,NaN,NaN,2,1,2,2,2,NaN,NaN,NaN,NaN,NaN,0.911906,0.416486,0.352564,1.356066,1.024244,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,47,5,1,60,80,NaN,NaN,65,59,52,78,82,NaN,NaN,NaN,NaN,NaN,1,1,1,2,2,NaN,NaN,NaN,NaN,NaN,0.908498,0.386008,0.414992,0.328813,1.653016,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,48,5,3,52,40,NaN,NaN,50,38,46,34,53,NaN,NaN,NaN,NaN,NaN,2,2,1,2,1,NaN,NaN,NaN,NaN,NaN,0.712607,0.598228,0.535624,0.556541,2.687762,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,49,5,3,60,40,NaN,NaN,36,50,16,43,54,NaN,NaN,NaN,NaN,NaN,2,2,2,1,1,NaN,NaN,NaN,NaN,NaN,0.662448,0.647710,0.568133,0.652306,1.866359,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,50,10,3,60,80,NaN,NaN,77,63,76,75,81,60,74,83,86,78,2,1,2,2,2,1,1,2,2,2,0.694678,0.437448,0.383816,0.667315,1.768781,0.089703,0.237393,0.238558,0.111550,0.000515
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,51,5,3,40,20,NaN,NaN,13,29,14,30,51,NaN,NaN,NaN,NaN,NaN,2,2,2,1,1,NaN,NaN,NaN,NaN,NaN,0.818746,0.734105,0.507118,0.771564,0.734326,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,52,5,1,32,40,NaN,NaN,15,48,34,17,35,NaN,NaN,NaN,NaN,NaN,1,2,1,1,2,NaN,NaN,NaN,NaN,NaN,0.728057,0.469852,0.491736,0.546966,1.672768,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,53,10,1,60,90,NaN,NaN,57,75,60,93,67,91,86,88,88,99,1,1,1,2,1,2,2,2,2,2,0.716277,0.360851,0.440102,0.336817,0.528328,1.344806,0.269811,0.226761,0.255479,0.173566
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,54,10,3,60,48,NaN,NaN,54,72,52,53,59,59,60,42,34,51,2,1,2,2,1,1,1,2,2,1,1.004042,0.366622,0.362129,0.439283,1.806430,0.107672,0.049505,0.025166,0.097287,0.037057
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,55,5,1,72,60,NaN,NaN,74,66,58,67,74,NaN,NaN,NaN,NaN,NaN,1,1,2,1,1,NaN,NaN,NaN,NaN,NaN,0.712956,0.358317,0.469329,0.523165,0.398050,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,56,10,3,44,40,NaN,NaN,51,40,40,35,45,48,53,52,48,42,2,2,1,2,1,1,2,2,2,2,1.029464,0.405927,0.769283,0.506545,0.416443,0.347013,0.180211,0.262057,0.000467,0.000469
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,57,10,1,64,60,NaN,NaN,66,55,63,80,72,62,78,45,65,60,2,1,1,1,1,1,1,2,1,1,1.044313,0.386923,0.542918,0.451709,0.347484,0.247364,0.454079,0.426602,0.160806,0.113268
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,58,10,3,36,40,NaN,NaN,36,28,55,41,38,19,29,39,56,39,1,2,2,2,1,1,2,2,2,2,0.568094,0.859287,0.561601,0.454789,1.262070,0.067298,0.123088,0.221947,0.319795,0.090959
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,59,5,3,40,36,NaN,NaN,34,39,39,36,39,NaN,NaN,NaN,NaN,NaN,2,2,2,1,1,NaN,NaN,NaN,NaN,NaN,0.620129,0.560224,0.610364,0.803502,0.493034,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,3,60,10,3,40,60,NaN,NaN,49,60,43,59,66,44,59,60,61,65,2,2,1,2,2,1,2,2,2,2,0.528429,0.389797,0.769753,0.491777,1.874831,0.076342,0.115593,0.000494,0.128991,0.324891
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,61,5,1,60,52,NaN,NaN,60,57,57,61,51,NaN,NaN,NaN,NaN,NaN,2,1,1,1,2,NaN,NaN,NaN,NaN,NaN,0.699852,0.426952,0.451371,1.307305,1.888690,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,62,10,3,40,60,NaN,NaN,24,60,51,61,55,40,68,47,49,64,1,2,2,2,2,1,2,2,2,2,0.697898,0.506587,0.674605,0.542829,1.715460,0.326718,0.192424,0.098968,0.264269,0.580378
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,63,10,1,44,40,NaN,NaN,35,33,48,48,59,39,45,44,42,45,2,1,1,1,2,2,2,2,1,1,0.677281,0.434608,0.542403,0.419088,1.164322,0.502720,0.442611,0.417384,0.231216,0.214909
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,64,5,3,40,60,NaN,NaN,56,56,66,37,49,NaN,NaN,NaN,NaN,NaN,2,2,2,1,2,NaN,NaN,NaN,NaN,NaN,0.678575,0.582451,0.745730,0.374821,0.673732,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,65,10,1,60,68,NaN,NaN,69,47,66,63,68,72,53,62,56,57,1,1,1,2,1,1,2,2,1,1,0.765435,0.265898,0.234076,0.875509,0.336984,1.276900,0.000569,0.156060,0.013746,0.036830
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,66,10,3,68,60,NaN,NaN,55,65,69,71,78,74,65,67,78,55,2,2,1,2,1,1,1,1,2,2,0.811676,0.070889,0.544576,0.341416,1.455996,0.221710,0.143683,0.336840,0.140974,0.176473
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,67,5,3,68,60,NaN,NaN,56,57,62,64,68,NaN,NaN,NaN,NaN,NaN,2,1,2,2,1,NaN,NaN,NaN,NaN,NaN,0.735227,0.555179,0.401576,0.667637,1.527859,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,68,10,1,60,48,NaN,NaN,67,40,59,72,38,53,55,61,50,47,1,2,1,1,2,2,1,1,1,1,0.575595,0.657523,0.244393,0.628512,1.219649,0.000505,0.162316,0.053759,0.123322,0.366851
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,69,5,1,28,40,NaN,NaN,41,39,36,33,39,NaN,NaN,NaN,NaN,NaN,2,1,1,1,2,NaN,NaN,NaN,NaN,NaN,0.660878,0.453378,0.574387,0.450372,0.346818,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,70,10,1,28,40,NaN,NaN,22,43,27,35,36,42,28,35,49,43,1,2,1,1,2,2,1,1,2,2,0.597424,1.273097,0.335143,0.796429,0.342316,1.217575,0.486973,0.331395,0.000503,0.273402
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,71,10,3,64,60,NaN,NaN,49,52,49,53,64,74,52,63,68,58,1,2,2,2,2,2,2,2,1,2,0.735301,0.487058,0.420152,0.543864,2.113381,0.000800,0.000517,0.000416,0.045413,0.515000
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,72,10,3,72,60,NaN,NaN,58,60,78,65,79,69,75,53,67,77,2,2,1,2,1,1,1,2,1,1,1.063678,0.376383,0.466392,0.521151,1.085695,0.000969,0.434657,0.040973,0.100157,0.117697
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,73,5,1,60,56,NaN,NaN,58,54,64,64,69,NaN,NaN,NaN,NaN,NaN,1,1,2,1,2,NaN,NaN,NaN,NaN,NaN,0.617705,0.397871,0.551256,0.492409,1.137093,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,74,5,1,40,52,NaN,NaN,44,31,59,56,51,NaN,NaN,NaN,NaN,NaN,1,1,2,1,2,NaN,NaN,NaN,NaN,NaN,0.635915,0.429243,0.776092,0.544065,1.461294,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,75,10,1,36,40,NaN,NaN,36,38,38,36,46,36,33,20,42,45,1,2,1,1,2,2,1,1,2,2,0.623033,0.560674,0.165869,0.586722,1.469033,0.170136,0.155735,0.111251,0.000468,0.492486
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,76,10,3,10,40,NaN,NaN,30,47,5,40,37,5,9,55,60,51,2,2,1,2,2,1,1,2,2,2,0.895223,0.486711,0.572964,0.561862,1.233385,0.326862,0.099781,0.000431,0.209527,0.000448
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,77,10,3,52,60,NaN,NaN,64,60,75,52,67,59,48,55,70,73,1,2,2,2,2,2,1,2,2,2,0.894177,0.387562,0.372166,0.528014,1.318010,0.297400,0.100410,0.000655,0.166449,0.105316
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,78,5,1,36,40,NaN,NaN,37,39,47,40,34,NaN,NaN,NaN,NaN,NaN,1,1,1,2,1,NaN,NaN,NaN,NaN,NaN,0.637362,0.511222,1.030827,0.438926,1.216769,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,79,5,1,68,60,NaN,NaN,68,84,64,68,53,NaN,NaN,NaN,NaN,NaN,1,1,2,1,1,NaN,NaN,NaN,NaN,NaN,1.192233,0.483307,0.653328,0.460717,1.106021,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Apr-2018_153206_04-Apr-2018_2677A.mat,2677A,12,0,66,4,80,10,3,30,60,NaN,NaN,50,58,72,21,59,61,68,57,60,64,2,2,2,1,2,2,2,2,2,2,0.893543,0.437478,0.431496,0.711196,1.108642,0.033624,0.000449,0.000564,0.000476,0.000546
EE_EE_04-Dec-2017_180515_04-Dec-2017_2409A.mat,2409A,12,0,67,1,1,5,3,60,40,NaN,NaN,62,37,36,29,63,NaN,NaN,NaN,NaN,NaN,1,2,2,2,1,NaN,NaN,NaN,NaN,NaN,1.888101,1.080139,0.635297,0.668994,2.572562,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Dec-2017_180515_04-Dec-2017_2409A.mat,2409A,12,0,67,1,2,10,3,52,60,NaN,NaN,48,64,58,55,72,56,67,49,60,47,1,2,2,2,2,2,2,2,2,1,1.127360,0.533109,0.443939,0.387983,2.544790,1.518176,0.424286,0.318925,0.956709,0.749788
EE_EE_04-Dec-2017_180515_04-Dec-2017_2409A.mat,2409A,12,0,67,1,3,5,3,40,36,NaN,NaN,43,35,31,41,51,NaN,NaN,NaN,NaN,NaN,2,2,2,1,1,NaN,NaN,NaN,NaN,NaN,1.126687,0.370301,0.209450,0.675124,1.682067,NaN,NaN,NaN,NaN,NaN
EE_EE_04-Dec-2017_180515_04-Dec-2017_2409A.mat,2409A,12,0,67,1,4,10,3,44,40,NaN,NaN,43,34,27,25,56,38,39,46,35,55,2,1,2,2,2,2,2,2,2,2,0.871898,0.350059,0.427529,0.868536,2.218561,0.679201,1.540338,0.506118,0.333664,0.371727
