expt_name,replicationFlag,subjectID,order,age,iswoman,sessionNumber,game,gameLength,uc,m1,m2,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,rt1,rt2,rt3,rt4,rt5,rt6,rt7,rt8,rt9,rt10
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,132.000000,5.000000,3.000000,26.500000,42.000000,44.000000,23.000000,50.000000,43.000000,31.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250216,NaN,NaN,NaN,NaN,NaN
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,133.000000,5.000000,3.000000,57.000000,49.750000,52.000000,49.000000,53.000000,44.000000,65.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.107634,NaN,NaN,NaN,NaN,NaN
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,134.000000,5.000000,2.000000,33.666667,37.000000,41.000000,28.000000,36.000000,34.000000,36.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.391865,NaN,NaN,NaN,NaN,NaN
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,135.000000,5.000000,1.000000,39.750000,18.000000,40.000000,45.000000,16.000000,30.000000,44.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.371317,NaN,NaN,NaN,NaN,NaN
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,136.000000,5.000000,3.000000,61.000000,53.500000,66.000000,57.000000,64.000000,43.000000,56.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.157548,NaN,NaN,NaN,NaN,NaN
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,137.000000,5.000000,3.000000,31.500000,22.500000,29.000000,11.000000,17.000000,38.000000,34.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.142107,NaN,NaN,NaN,NaN,NaN
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,138.000000,5.000000,1.000000,53.250000,59.000000,57.000000,52.000000,62.000000,53.000000,56.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.090765,NaN,NaN,NaN,NaN,NaN
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,139.000000,5.000000,2.000000,61.333333,63.000000,59.000000,57.000000,55.000000,56.000000,74.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.081711,NaN,NaN,NaN,NaN,NaN
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,140.000000,5.000000,3.000000,64.000000,46.000000,53.000000,54.000000,57.000000,36.000000,71.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.174408,NaN,NaN,NaN,NaN,NaN
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,141.000000,10.000000,1.000000,27.111111,40.000000,34.000000,21.000000,22.000000,35.000000,12.000000,44.000000,33.000000,36.000000,43.000000,48.000000,1.000000,1.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.267009,0.267009,0.125341,0.066988,0.083487,0.126203
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,142.000000,10.000000,2.000000,19.500000,41.750000,48.000000,13.000000,16.000000,44.000000,36.000000,49.000000,49.000000,36.000000,29.000000,43.000000,2.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.139626,0.139626,0.033689,0.067135,0.108549,0.033810
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,143.000000,10.000000,1.000000,48.000000,47.428571,63.000000,37.000000,45.000000,54.000000,40.000000,48.000000,45.000000,50.000000,46.000000,40.000000,2.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,1.163961,1.163961,0.157580,0.073925,0.026150,0.075204
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,144.000000,10.000000,2.000000,61.500000,57.375000,48.000000,47.000000,49.000000,69.000000,66.000000,55.000000,70.000000,71.000000,59.000000,54.000000,1.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,0.017158,0.017158,0.056933,0.091880,0.125410,0.183424
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,145.000000,5.000000,1.000000,56.000000,67.000000,65.000000,70.000000,55.000000,63.000000,64.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.074209,NaN,NaN,NaN,NaN,NaN
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,146.000000,10.000000,1.000000,52.888889,62.571429,62.000000,43.000000,56.000000,47.000000,68.000000,60.000000,61.000000,63.000000,59.000000,65.000000,2.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.017374,0.017374,0.050624,0.057720,0.033868,0.175202
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,147.000000,10.000000,2.000000,48.000000,59.375000,50.000000,68.000000,57.000000,47.000000,55.000000,60.000000,60.000000,60.000000,46.000000,69.000000,1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.050491,0.050491,0.108528,0.158134,0.157833,0.158326
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,148.000000,10.000000,1.000000,39.777778,35.714286,29.000000,41.000000,39.000000,44.000000,44.000000,26.000000,51.000000,29.000000,44.000000,40.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,0.107525,0.107525,0.142295,0.175480,0.033855,0.075596
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,149.000000,10.000000,2.000000,58.500000,58.625000,57.000000,70.000000,62.000000,47.000000,58.000000,64.000000,53.000000,65.000000,48.000000,54.000000,2.000000,2.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.125179,0.125179,0.497893,0.017375,0.149751,0.108872
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,150.000000,5.000000,2.000000,59.666667,48.000000,48.000000,60.000000,49.000000,63.000000,56.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.050495,NaN,NaN,NaN,NaN,NaN
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,151.000000,10.000000,2.000000,40.875000,58.125000,46.000000,57.000000,38.000000,64.000000,55.000000,58.000000,52.000000,71.000000,57.000000,51.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.100666,0.100666,0.530742,0.090945,0.408127,0.050687
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,152.000000,5.000000,1.000000,38.250000,35.500000,35.000000,58.000000,36.000000,28.000000,24.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.175193,NaN,NaN,NaN,NaN,NaN
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,153.000000,5.000000,1.000000,38.000000,32.500000,36.000000,39.000000,39.000000,28.000000,38.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.033813,NaN,NaN,NaN,NaN,NaN
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,154.000000,5.000000,1.000000,41.250000,31.000000,40.000000,30.000000,45.000000,26.000000,54.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.123838,NaN,NaN,NaN,NaN,NaN
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,155.000000,5.000000,2.000000,30.000000,43.000000,20.000000,41.000000,45.000000,33.000000,43.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.149651,NaN,NaN,NaN,NaN,NaN
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,156.000000,5.000000,2.000000,39.666667,38.666667,35.000000,39.000000,50.000000,40.000000,34.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.117020,NaN,NaN,NaN,NaN,NaN
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,157.000000,10.000000,3.000000,40.714286,36.000000,31.000000,30.000000,37.000000,50.000000,45.000000,38.000000,29.000000,37.000000,28.000000,29.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.158701,0.158701,0.125084,0.523590,0.182173,0.360483
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,158.000000,10.000000,1.000000,39.444444,19.142857,32.000000,38.000000,22.000000,52.000000,49.000000,39.000000,40.000000,32.000000,34.000000,39.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,0.141173,0.141173,0.550945,0.017003,0.467403,0.250266
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,159.000000,10.000000,1.000000,40.000000,62.428571,66.000000,44.000000,37.000000,35.000000,60.000000,54.000000,63.000000,68.000000,62.000000,64.000000,2.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.750351,0.750351,0.142238,0.109898,0.250161,0.033772
vertex,1,29.000000,0.000000,21.000000,0.000000,27.000000,160.000000,10.000000,2.000000,53.375000,61.750000,48.000000,54.000000,69.000000,40.000000,55.000000,68.000000,58.000000,65.000000,62.000000,69.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.201126,0.201126,0.300067,0.107748,0.075293,0.174769
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,1.000000,5.000000,2.000000,22.000000,44.000000,40.000000,23.000000,47.000000,23.000000,45.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.938078,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,2.000000,10.000000,2.000000,40.125000,34.000000,34.000000,44.000000,34.000000,32.000000,37.000000,28.000000,50.000000,33.000000,20.000000,40.000000,2.000000,1.000000,1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,0.312982,0.312982,0.094177,0.344389,0.813097,0.407100
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,3.000000,5.000000,1.000000,57.000000,47.000000,48.000000,41.000000,54.000000,66.000000,60.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.906976,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,4.000000,10.000000,3.000000,40.714286,36.000000,31.000000,30.000000,37.000000,50.000000,45.000000,38.000000,54.000000,49.000000,41.000000,31.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,1.312992,1.312992,2.094354,0.219104,0.187837,0.406825
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,5.000000,10.000000,2.000000,53.375000,61.750000,48.000000,54.000000,69.000000,40.000000,55.000000,68.000000,58.000000,65.000000,62.000000,69.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.125541,0.125541,0.063179,0.406537,0.156844,3.094463
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,6.000000,10.000000,2.000000,47.750000,58.000000,57.000000,34.000000,65.000000,55.000000,51.000000,50.000000,59.000000,60.000000,66.000000,56.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,3.281833,3.281833,0.187997,0.250050,0.125548,0.594201
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,7.000000,5.000000,2.000000,54.000000,62.333333,37.000000,69.000000,60.000000,65.000000,58.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.656362,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,8.000000,5.000000,2.000000,39.333333,31.000000,35.000000,38.000000,36.000000,28.000000,47.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.781806,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,9.000000,5.000000,2.000000,36.666667,20.333333,39.000000,14.000000,34.000000,14.000000,37.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.750178,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,10.000000,5.000000,2.000000,59.666667,48.000000,48.000000,60.000000,49.000000,63.000000,56.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250579,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,11.000000,5.000000,3.000000,37.000000,38.000000,40.000000,36.000000,36.000000,25.000000,40.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.062324,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,12.000000,5.000000,2.000000,54.000000,56.333333,46.000000,49.000000,58.000000,49.000000,64.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.375407,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,13.000000,10.000000,2.000000,48.000000,59.375000,50.000000,68.000000,57.000000,47.000000,55.000000,42.000000,60.000000,60.000000,46.000000,69.000000,1.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,1.188119,1.188119,0.187946,0.125625,0.125858,0.125446
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,14.000000,10.000000,3.000000,60.428571,51.555556,52.000000,67.000000,49.000000,51.000000,56.000000,55.000000,44.000000,54.000000,52.000000,54.000000,2.000000,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,4.406528,4.406528,1.032241,0.063107,0.156917,0.250697
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,15.000000,10.000000,2.000000,26.125000,39.125000,41.000000,21.000000,20.000000,40.000000,36.000000,41.000000,39.000000,43.000000,38.000000,35.000000,2.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.032081,0.032081,0.094311,0.094496,0.031700,0.500506
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,16.000000,5.000000,1.000000,38.250000,35.500000,35.000000,58.000000,36.000000,28.000000,24.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.469030,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,17.000000,10.000000,3.000000,27.571429,40.111111,32.000000,34.000000,30.000000,40.000000,26.000000,47.000000,54.000000,38.000000,43.000000,45.000000,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,3.875590,3.875590,0.250522,0.375381,0.188149,1.282015
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,18.000000,5.000000,2.000000,36.666667,31.000000,35.000000,30.000000,42.000000,39.000000,36.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.781702,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,19.000000,5.000000,2.000000,63.000000,54.666667,62.000000,69.000000,56.000000,58.000000,58.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.500655,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,20.000000,5.000000,3.000000,53.000000,30.500000,51.000000,47.000000,33.000000,18.000000,55.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.375770,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,21.000000,10.000000,2.000000,48.375000,61.250000,36.000000,54.000000,54.000000,79.000000,55.000000,52.000000,65.000000,64.000000,64.000000,57.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.219385,0.219385,0.281798,0.188119,0.281963,0.313317
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,22.000000,10.000000,2.000000,61.750000,36.500000,38.000000,68.000000,56.000000,27.000000,64.000000,62.000000,67.000000,63.000000,55.000000,59.000000,2.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,0.938004,0.938004,0.875553,0.250607,0.375645,0.594405
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,23.000000,5.000000,1.000000,39.750000,18.000000,40.000000,45.000000,16.000000,30.000000,20.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.594529,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,24.000000,5.000000,3.000000,61.500000,52.750000,52.000000,46.000000,67.000000,54.000000,59.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.455485,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,25.000000,10.000000,2.000000,19.500000,41.750000,48.000000,13.000000,16.000000,44.000000,36.000000,49.000000,49.000000,36.000000,29.000000,33.000000,2.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,0.250683,0.250683,0.156861,0.437681,0.063406,0.750470
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,26.000000,10.000000,2.000000,38.375000,39.375000,43.000000,30.000000,32.000000,38.000000,36.000000,35.000000,54.000000,45.000000,20.000000,36.000000,1.000000,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,1.906730,1.906730,0.219842,0.250547,0.125479,0.031789
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,27.000000,5.000000,2.000000,32.000000,35.333333,32.000000,31.000000,40.000000,21.000000,33.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.094126,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,28.000000,5.000000,2.000000,42.666667,38.666667,43.000000,43.000000,42.000000,41.000000,44.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.594536,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,29.000000,5.000000,2.000000,31.333333,41.333333,31.000000,47.000000,19.000000,29.000000,46.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250509,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,30.000000,5.000000,1.000000,30.250000,40.000000,30.000000,36.000000,25.000000,38.000000,44.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.844525,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,31.000000,10.000000,3.000000,52.571429,59.444444,53.000000,55.000000,60.000000,25.000000,55.000000,67.000000,58.000000,67.000000,65.000000,55.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,1.281826,1.281826,0.250665,0.125199,0.188181,0.563226
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,32.000000,5.000000,2.000000,22.333333,46.666667,47.000000,22.000000,25.000000,52.000000,41.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250628,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,33.000000,5.000000,3.000000,31.500000,22.500000,29.000000,11.000000,17.000000,38.000000,24.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.312886,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,34.000000,10.000000,2.000000,35.875000,39.375000,32.000000,37.000000,38.000000,27.000000,44.000000,41.000000,34.000000,42.000000,43.000000,47.000000,1.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.344260,0.344260,0.407046,0.312699,0.188219,0.219283
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,35.000000,10.000000,2.000000,38.125000,19.125000,42.000000,30.000000,29.000000,3.000000,24.000000,26.000000,26.000000,43.000000,39.000000,41.000000,1.000000,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,1.375466,1.375466,0.125618,0.188024,0.406916,0.219251
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,36.000000,10.000000,3.000000,40.428571,59.888889,71.000000,51.000000,64.000000,29.000000,58.000000,63.000000,52.000000,58.000000,49.000000,73.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,1.156300,1.156300,0.094328,0.438011,0.188191,0.344771
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,37.000000,5.000000,3.000000,26.500000,42.000000,44.000000,23.000000,50.000000,43.000000,31.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.125601,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,38.000000,10.000000,2.000000,32.000000,40.125000,41.000000,28.000000,36.000000,47.000000,34.000000,30.000000,36.000000,46.000000,41.000000,36.000000,1.000000,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.219705,0.219705,0.375616,0.250233,0.469416,0.219361
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,39.000000,5.000000,2.000000,54.333333,49.333333,56.000000,52.000000,56.000000,55.000000,40.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.688301,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,40.000000,5.000000,1.000000,64.500000,52.500000,52.000000,61.000000,59.000000,69.000000,69.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250645,NaN,NaN,NaN,NaN,NaN
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,41.000000,10.000000,2.000000,60.750000,53.125000,65.000000,55.000000,51.000000,45.000000,59.000000,70.000000,56.000000,62.000000,65.000000,58.000000,1.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,0.812942,0.812942,0.219249,0.219440,0.125670,0.094371
vertex,1,30.000000,1.000000,19.000000,0.000000,28.000000,42.000000,10.000000,1.000000,52.888889,62.571429,62.000000,43.000000,56.000000,47.000000,53.000000,54.000000,54.000000,63.000000,59.000000,65.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,1.218855,1.218855,0.406709,0.375586,0.438130,0.281856
