expt_name,subjectID,age,gender,subjectNumber,block,game,gameLength,uc,m1,m2,gID,repeatNumber,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,rt1,rt2,rt3,rt4,rt5,rt6,rt7,rt8,rt9,rt10
SZcontrols,EE_085814_date_20150728T151042.mat,NaN,NaN,31.000000,4.000000,110.000000,5.000000,1.000000,90.000000,60.000000,NaN,NaN,95.000000,90.000000,47.000000,91.000000,95.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.002970,0.470473,0.326779,0.510302,1.702453,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_085814_date_20150728T151042.mat,NaN,NaN,31.000000,4.000000,111.000000,10.000000,2.000000,60.000000,90.000000,NaN,NaN,56.000000,77.000000,82.000000,44.000000,98.000000,85.000000,81.000000,85.000000,83.000000,97.000000,1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.002970,0.536978,0.471152,0.345042,1.766804,0.737068,0.933534,1.329797,1.044762,0.956164
SZcontrols,EE_085814_date_20150728T151042.mat,NaN,NaN,31.000000,4.000000,112.000000,5.000000,2.000000,40.000000,32.000000,NaN,NaN,25.000000,23.000000,40.000000,32.000000,44.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.607633,0.540308,0.410320,0.446178,2.495930,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_085814_date_20150728T151042.mat,NaN,NaN,31.000000,4.000000,113.000000,5.000000,1.000000,68.000000,60.000000,NaN,NaN,67.000000,70.000000,63.000000,67.000000,64.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.587187,0.473204,0.258295,0.420027,4.544176,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_085814_date_20150728T151042.mat,NaN,NaN,31.000000,4.000000,114.000000,10.000000,1.000000,36.000000,40.000000,NaN,NaN,43.000000,29.000000,40.000000,47.000000,34.000000,29.000000,52.000000,34.000000,40.000000,30.000000,1.000000,1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,0.656047,0.400247,0.292811,0.452945,4.246626,0.411185,0.293534,0.604372,0.462453,3.253985
SZcontrols,EE_085814_date_20150728T151042.mat,NaN,NaN,31.000000,4.000000,115.000000,10.000000,2.000000,60.000000,56.000000,NaN,NaN,60.000000,49.000000,67.000000,68.000000,60.000000,73.000000,53.000000,44.000000,60.000000,48.000000,1.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,0.003016,0.502897,0.398710,0.563168,5.032389,0.586594,0.316649,0.604160,0.413600,4.238789
SZcontrols,EE_085814_date_20150728T151042.mat,NaN,NaN,31.000000,4.000000,116.000000,10.000000,2.000000,60.000000,48.000000,NaN,NaN,61.000000,69.000000,50.000000,51.000000,53.000000,49.000000,68.000000,71.000000,56.000000,60.000000,1.000000,1.000000,2.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,0.977986,0.382885,0.483486,0.788314,2.824577,0.741685,0.275307,0.467538,0.258142,0.626817
SZcontrols,EE_085814_date_20150728T151042.mat,NaN,NaN,31.000000,4.000000,117.000000,5.000000,2.000000,60.000000,48.000000,NaN,NaN,57.000000,65.000000,49.000000,54.000000,60.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.002974,0.537104,0.512017,0.343224,4.263106,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_085814_date_20150728T151042.mat,NaN,NaN,31.000000,4.000000,118.000000,10.000000,2.000000,40.000000,60.000000,NaN,NaN,28.000000,46.000000,42.000000,53.000000,70.000000,55.000000,72.000000,54.000000,46.000000,68.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.000000,2.000000,0.465303,0.363434,0.256729,0.507859,3.298327,0.284322,0.139898,0.121737,0.591530,0.280929
SZcontrols,EE_085814_date_20150728T151042.mat,NaN,NaN,31.000000,4.000000,119.000000,10.000000,3.000000,60.000000,40.000000,NaN,NaN,54.000000,37.000000,34.000000,57.000000,76.000000,57.000000,58.000000,29.000000,53.000000,55.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,0.003065,0.470295,0.271461,0.762458,1.997914,2.470866,1.380730,0.598464,0.401082,0.250139
SZcontrols,EE_085814_date_20150728T151042.mat,NaN,NaN,31.000000,4.000000,120.000000,10.000000,1.000000,28.000000,40.000000,NaN,NaN,38.000000,22.000000,31.000000,29.000000,39.000000,29.000000,37.000000,35.000000,48.000000,41.000000,2.000000,1.000000,1.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,0.724177,0.282579,0.307272,0.258774,2.781473,0.605490,0.262800,0.302949,0.550715,0.218838
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,1.000000,10.000000,2.000000,20.000000,40.000000,NaN,NaN,45.000000,25.000000,38.000000,12.000000,38.000000,42.000000,44.000000,35.000000,42.000000,45.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.374422,1.407589,1.138670,0.943758,1.365653,1.353478,1.134509,1.674773,0.802491,0.574193
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,2.000000,10.000000,2.000000,40.000000,70.000000,NaN,NaN,71.000000,35.000000,71.000000,26.000000,61.000000,55.000000,61.000000,61.000000,67.000000,69.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.335996,0.629349,0.433219,0.437330,1.558286,0.483965,0.476286,0.548482,0.874413,0.378135
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,3.000000,5.000000,2.000000,40.000000,60.000000,NaN,NaN,50.000000,43.000000,46.000000,45.000000,61.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,1.167820,0.580112,1.779059,2.404582,3.893595,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,4.000000,10.000000,2.000000,52.000000,60.000000,NaN,NaN,52.000000,51.000000,57.000000,54.000000,67.000000,58.000000,68.000000,57.000000,68.000000,65.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.448373,1.010935,0.789919,0.616224,2.437502,0.604749,5.407770,0.802376,0.398329,0.514834
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,5.000000,10.000000,2.000000,40.000000,36.000000,NaN,NaN,32.000000,32.000000,38.000000,33.000000,37.000000,48.000000,38.000000,49.000000,36.000000,48.000000,2.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.169439,0.381958,1.205087,0.423511,2.402764,0.635646,0.597032,4.833394,0.644974,0.733924
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,6.000000,5.000000,1.000000,64.000000,60.000000,NaN,NaN,74.000000,51.000000,72.000000,76.000000,57.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,1.100865,0.869354,1.349806,1.883505,2.626127,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,7.000000,10.000000,2.000000,36.000000,40.000000,NaN,NaN,40.000000,34.000000,31.000000,37.000000,23.000000,43.000000,47.000000,41.000000,44.000000,45.000000,2.000000,2.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.018319,1.332613,1.010109,0.956924,6.538904,0.767104,0.811869,0.847545,1.167750,0.388179
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,8.000000,5.000000,1.000000,48.000000,60.000000,NaN,NaN,56.000000,59.000000,48.000000,48.000000,71.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.738424,0.664255,1.474433,1.697306,2.633276,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,9.000000,5.000000,3.000000,52.000000,40.000000,NaN,NaN,46.000000,46.000000,47.000000,56.000000,54.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,1.087757,5.119785,1.031348,1.466357,14.979814,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,10.000000,10.000000,1.000000,44.000000,40.000000,NaN,NaN,49.000000,43.000000,33.000000,41.000000,40.000000,44.000000,49.000000,36.000000,32.000000,49.000000,1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.432692,0.506406,0.458832,1.451863,4.982097,2.170992,4.925437,2.251819,3.011547,1.002844
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,11.000000,5.000000,3.000000,80.000000,60.000000,NaN,NaN,61.000000,57.000000,48.000000,86.000000,80.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,1.021497,1.410530,0.884552,1.075170,3.115845,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,12.000000,10.000000,1.000000,30.000000,60.000000,NaN,NaN,55.000000,17.000000,31.000000,33.000000,66.000000,65.000000,65.000000,57.000000,68.000000,65.000000,2.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.958984,0.388568,0.497826,0.659857,2.516833,1.392366,0.739351,0.969637,0.926594,0.684443
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,13.000000,10.000000,2.000000,52.000000,60.000000,NaN,NaN,61.000000,59.000000,63.000000,42.000000,63.000000,61.000000,71.000000,58.000000,59.000000,51.000000,1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.108639,1.100090,0.994772,1.727311,11.076579,1.395417,1.718071,0.827873,0.637247,1.784211
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,14.000000,5.000000,2.000000,90.000000,60.000000,NaN,NaN,92.000000,68.000000,94.000000,59.000000,99.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,1.162535,0.744342,0.806504,2.633255,2.129776,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,15.000000,5.000000,2.000000,60.000000,56.000000,NaN,NaN,53.000000,53.000000,51.000000,49.000000,60.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.820174,0.544880,0.462973,0.417927,2.659666,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,16.000000,10.000000,3.000000,40.000000,48.000000,NaN,NaN,56.000000,41.000000,43.000000,38.000000,43.000000,22.000000,43.000000,36.000000,33.000000,46.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000,0.914149,0.625290,0.662786,0.567739,6.747924,3.489317,0.675616,0.908984,3.876197,2.423662
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,17.000000,10.000000,2.000000,40.000000,70.000000,NaN,NaN,56.000000,35.000000,86.000000,71.000000,36.000000,80.000000,65.000000,66.000000,77.000000,59.000000,1.000000,1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,14.167197,0.591433,0.459499,1.061708,5.869773,0.734650,1.174253,1.753279,0.357569,0.354027
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,18.000000,10.000000,3.000000,40.000000,32.000000,NaN,NaN,22.000000,37.000000,29.000000,44.000000,49.000000,48.000000,35.000000,46.000000,41.000000,36.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.688489,0.977682,0.702484,0.895120,0.822691,1.353457,0.477253,1.087170,0.310510,0.357059
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,19.000000,10.000000,3.000000,52.000000,40.000000,NaN,NaN,46.000000,45.000000,43.000000,51.000000,74.000000,58.000000,46.000000,59.000000,43.000000,41.000000,2.000000,1.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.698081,0.315349,0.498328,0.650171,4.093636,1.559656,1.250359,2.091796,3.961113,0.280926
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,20.000000,10.000000,3.000000,40.000000,20.000000,NaN,NaN,18.000000,22.000000,15.000000,43.000000,43.000000,37.000000,35.000000,35.000000,47.000000,25.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.873113,0.722048,0.530370,0.368990,4.326645,2.150313,1.865385,0.233600,0.163501,0.217003
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,21.000000,5.000000,3.000000,40.000000,20.000000,NaN,NaN,14.000000,37.000000,28.000000,19.000000,45.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.803266,0.312453,0.278992,0.698453,3.505730,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,22.000000,5.000000,3.000000,40.000000,70.000000,NaN,NaN,39.000000,81.000000,69.000000,74.000000,67.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.619657,0.360885,0.741812,1.947583,2.992075,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,23.000000,10.000000,2.000000,10.000000,40.000000,NaN,NaN,1.000000,35.000000,8.000000,48.000000,41.000000,31.000000,42.000000,31.000000,32.000000,35.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.041229,0.351771,0.399519,0.323825,5.290944,3.019810,0.346082,0.280415,0.273461,0.249979
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,24.000000,10.000000,2.000000,48.000000,60.000000,NaN,NaN,46.000000,41.000000,81.000000,68.000000,62.000000,52.000000,51.000000,64.000000,73.000000,46.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.707454,0.443833,0.398248,0.674515,2.828815,2.739917,3.998563,9.549071,0.339174,0.249669
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,25.000000,5.000000,1.000000,40.000000,48.000000,NaN,NaN,39.000000,24.000000,39.000000,37.000000,39.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.915722,0.563303,0.447211,1.083634,5.938952,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,26.000000,10.000000,2.000000,52.000000,40.000000,NaN,NaN,38.000000,33.000000,55.000000,48.000000,53.000000,62.000000,53.000000,44.000000,29.000000,51.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,2.072811,0.464349,0.402210,0.358761,3.820328,1.754133,1.270597,1.046600,3.285922,0.394464
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,27.000000,10.000000,2.000000,72.000000,60.000000,NaN,NaN,59.000000,86.000000,54.000000,69.000000,79.000000,76.000000,78.000000,78.000000,60.000000,76.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.869751,0.382347,0.794987,0.447516,1.882798,0.640205,0.307408,0.314883,0.251213,0.515985
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,28.000000,10.000000,3.000000,60.000000,64.000000,NaN,NaN,62.000000,62.000000,56.000000,52.000000,70.000000,78.000000,55.000000,83.000000,76.000000,65.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.578930,0.447031,0.394877,0.454853,2.697102,1.517499,5.531006,0.377499,0.438367,0.391914
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,29.000000,5.000000,2.000000,20.000000,40.000000,NaN,NaN,43.000000,27.000000,14.000000,37.000000,36.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,1.259740,0.332041,0.531682,1.049615,0.724862,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,1.000000,30.000000,5.000000,2.000000,60.000000,72.000000,NaN,NaN,75.000000,99.000000,66.000000,62.000000,87.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.554081,0.512492,0.535991,1.190495,1.145578,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,31.000000,10.000000,1.000000,48.000000,40.000000,NaN,NaN,43.000000,54.000000,52.000000,50.000000,38.000000,39.000000,31.000000,45.000000,35.000000,53.000000,1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,1.166248,0.394584,0.503682,2.238832,8.919098,0.398958,1.994852,0.852957,4.254573,0.961261
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,32.000000,5.000000,2.000000,40.000000,10.000000,NaN,NaN,45.000000,34.000000,12.000000,1.000000,37.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.573363,0.947985,0.592132,0.868330,0.524789,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,33.000000,5.000000,2.000000,48.000000,40.000000,NaN,NaN,41.000000,33.000000,46.000000,49.000000,50.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.539859,0.442950,0.485668,0.623295,3.088983,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,34.000000,10.000000,3.000000,70.000000,40.000000,NaN,NaN,90.000000,41.000000,58.000000,62.000000,80.000000,81.000000,57.000000,33.000000,61.000000,72.000000,1.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,0.629357,0.376857,0.526102,0.445489,0.976066,0.619687,0.397614,8.234773,0.311487,0.559842
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,35.000000,10.000000,1.000000,32.000000,40.000000,NaN,NaN,49.000000,33.000000,30.000000,41.000000,39.000000,36.000000,48.000000,39.000000,29.000000,42.000000,1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,2.000000,1.000000,1.000000,2.000000,0.540861,0.435823,0.390222,1.003990,2.253928,0.309402,2.694180,0.849459,0.259319,1.858882
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,36.000000,5.000000,2.000000,64.000000,60.000000,NaN,NaN,59.000000,70.000000,53.000000,60.000000,79.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.627798,0.374395,1.003792,0.390692,2.852070,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,37.000000,10.000000,2.000000,40.000000,44.000000,NaN,NaN,50.000000,43.000000,47.000000,51.000000,31.000000,39.000000,54.000000,57.000000,32.000000,33.000000,2.000000,2.000000,1.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,0.529795,0.607551,0.411701,0.359212,6.165950,0.289960,0.954360,3.407146,0.318439,0.557198
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,38.000000,5.000000,3.000000,40.000000,28.000000,NaN,NaN,30.000000,38.000000,22.000000,28.000000,27.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,1.321680,0.385751,0.629954,1.250051,3.857808,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,39.000000,5.000000,1.000000,52.000000,40.000000,NaN,NaN,52.000000,59.000000,54.000000,40.000000,48.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.766455,0.419711,0.408493,1.163983,0.631855,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,40.000000,5.000000,3.000000,68.000000,60.000000,NaN,NaN,55.000000,66.000000,53.000000,74.000000,62.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.668017,0.373882,0.650254,0.901017,6.004115,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,41.000000,10.000000,2.000000,40.000000,60.000000,NaN,NaN,64.000000,59.000000,46.000000,33.000000,71.000000,64.000000,73.000000,44.000000,56.000000,38.000000,2.000000,2.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.000000,0.599289,0.354897,0.440138,0.315659,3.202201,1.233089,0.427178,0.957226,3.672789,2.156490
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,42.000000,10.000000,3.000000,60.000000,80.000000,NaN,NaN,99.000000,76.000000,65.000000,72.000000,91.000000,72.000000,82.000000,75.000000,84.000000,80.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.621811,0.425509,0.405299,0.392761,1.526302,0.938685,0.585590,1.829144,0.556452,0.281243
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,43.000000,5.000000,1.000000,56.000000,60.000000,NaN,NaN,80.000000,51.000000,68.000000,77.000000,47.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.625873,0.381240,0.377288,0.904280,2.886663,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,44.000000,5.000000,2.000000,40.000000,52.000000,NaN,NaN,47.000000,52.000000,22.000000,45.000000,49.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.491188,0.555702,0.576604,1.165080,3.786797,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,45.000000,10.000000,2.000000,60.000000,48.000000,NaN,NaN,53.000000,49.000000,52.000000,53.000000,52.000000,43.000000,57.000000,48.000000,55.000000,67.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,0.937576,0.327503,0.352064,0.340107,2.995802,0.740950,2.753001,2.172758,0.756918,0.802449
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,46.000000,5.000000,2.000000,80.000000,60.000000,NaN,NaN,81.000000,66.000000,63.000000,90.000000,75.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.492829,0.285145,0.381079,0.314708,2.474588,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,47.000000,5.000000,2.000000,40.000000,10.000000,NaN,NaN,3.000000,34.000000,51.000000,8.000000,45.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.609460,0.357087,0.345898,0.857098,0.761405,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,48.000000,5.000000,2.000000,36.000000,40.000000,NaN,NaN,50.000000,51.000000,28.000000,38.000000,51.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.488270,0.385035,0.436925,0.335762,1.207478,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,49.000000,10.000000,2.000000,40.000000,60.000000,NaN,NaN,62.000000,48.000000,58.000000,47.000000,73.000000,82.000000,62.000000,54.000000,37.000000,49.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,1.000000,2.000000,0.506607,0.314187,0.265805,0.300480,0.332176,3.001758,0.650093,0.307642,1.378582,0.308140
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,50.000000,10.000000,2.000000,40.000000,48.000000,NaN,NaN,44.000000,52.000000,51.000000,65.000000,48.000000,37.000000,43.000000,61.000000,47.000000,44.000000,2.000000,1.000000,1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,0.627507,0.295180,0.383261,0.333008,2.299664,3.433440,1.997747,0.400078,0.217366,0.221690
SZcontrols,EE_086130_date_20150825T144757.mat,28.000000,0.000000,32.000000,2.000000,51.000000,5.000000,3.000000,52.000000,60.000000,NaN,NaN,58.000000,58.000000,57.000000,64.000000,56.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.551206,0.271084,0.312604,0.359407,3.478617,NaN,NaN,NaN,NaN,NaN
