subject,age,gender,block,value_option0,value_option1,uncertainty,trial,reward,RT,choice,forced,mask,horizon
1017.0,21,0,147,18,42,-1,4,44,0.166704,1,0,0,1
1017.0,19,1,147,57,60,1,4,53,0.175086,1,0,0,6
1017.0,19,1,147,57,60,1,5,52,0.175086,1,0,0,6
1017.0,19,1,147,57,60,1,6,59,0.198428,1,0,0,6
1017.0,19,1,147,57,60,1,7,63,0.149804,1,0,0,6
1017.0,19,1,147,57,60,1,8,62,0.200146,1,0,0,6
1017.0,19,1,147,57,60,1,9,64,0.234646,1,0,0,6
1017.0,21,0,148,60,41,-1,0,59,-99.0,0,1,1,6
1017.0,19,1,148,33,37,0,0,41,-99.0,1,1,1,1
1017.0,21,0,148,60,41,-1,1,42,-99.0,1,1,1,6
1017.0,19,1,148,33,37,0,1,28,-99.0,0,1,1,1
1017.0,21,0,148,60,41,-1,2,56,-99.0,0,1,1,6
1017.0,19,1,148,33,37,0,2,36,-99.0,0,1,1,1
1017.0,21,0,148,60,41,-1,3,62,-99.0,0,1,1,6
1017.0,19,1,148,33,37,0,3,34,-99.0,1,1,1,1
1017.0,21,0,148,60,41,-1,4,49,0.142259,1,0,0,6
1017.0,19,1,148,33,37,0,4,36,0.159317,1,0,0,1
1017.0,21,0,148,60,41,-1,5,63,0.142259,0,0,0,6
1017.0,21,0,148,60,41,-1,6,57,0.174321,0,0,0,6
1017.0,21,0,148,60,41,-1,7,75,0.264676,0,0,0,6
1017.0,21,0,148,60,41,-1,8,50,0.041899,0,0,0,6
1017.0,21,0,148,60,41,-1,9,73,0.041873,0,0,0,6
1017.0,21,0,149,38,56,1,0,59,-99.0,1,1,1,1
1017.0,19,1,149,44,30,0,0,54,-99.0,0,1,1,1
1017.0,21,0,149,38,56,1,1,58,-99.0,1,1,1,1
1017.0,19,1,149,44,30,0,1,31,-99.0,0,1,1,1
1017.0,21,0,149,38,56,1,2,51,-99.0,1,1,1,1
1017.0,19,1,149,44,30,0,2,25,-99.0,1,1,1,1
1017.0,21,0,149,38,56,1,3,37,-99.0,0,1,1,1
1017.0,19,1,149,44,30,0,3,21,-99.0,1,1,1,1
1017.0,21,0,149,38,56,1,4,39,0.091592,0,0,0,1
1017.0,19,1,149,44,30,0,4,44,0.408158,1,0,0,1
1017.0,21,0,150,30,37,0,0,40,-99.0,1,1,1,6
1017.0,19,1,150,64,52,-1,0,52,-99.0,1,1,1,1
1017.0,21,0,150,30,37,0,1,42,-99.0,1,1,1,6
1017.0,19,1,150,64,52,-1,1,61,-99.0,0,1,1,1
1017.0,21,0,150,30,37,0,2,25,-99.0,0,1,1,6
1017.0,19,1,150,64,52,-1,2,59,-99.0,0,1,1,1
1017.0,21,0,150,30,37,0,3,55,-99.0,0,1,1,6
1017.0,19,1,150,64,52,-1,3,69,-99.0,0,1,1,1
1017.0,21,0,150,30,37,0,4,26,0.359505,1,0,0,6
1017.0,19,1,150,64,52,-1,4,69,0.192024,0,0,0,1
1017.0,21,0,150,30,37,0,5,37,0.359505,0,0,0,6
1017.0,21,0,150,30,37,0,6,17,0.033869,0,0,0,6
1017.0,21,0,150,30,37,0,7,37,0.067632,1,0,0,6
1017.0,21,0,150,30,37,0,8,42,0.12491,1,0,0,6
1017.0,21,0,150,30,37,0,9,52,0.125141,1,0,0,6
1017.0,21,0,151,50,60,1,0,57,-99.0,0,1,1,1
1017.0,19,1,151,31,22,1,0,29,-99.0,0,1,1,1
1017.0,21,0,151,50,60,1,1,48,-99.0,1,1,1,1
1017.0,19,1,151,31,22,1,1,11,-99.0,1,1,1,1
1017.0,21,0,151,50,60,1,2,60,-99.0,1,1,1,1
1017.0,19,1,151,31,22,1,2,17,-99.0,1,1,1,1
1017.0,21,0,151,50,60,1,3,64,-99.0,1,1,1,1
1017.0,19,1,151,31,22,1,3,38,-99.0,1,1,1,1
1017.0,21,0,151,50,60,1,4,68,0.34037,1,0,0,1
1017.0,19,1,151,31,22,1,4,34,0.140467,0,0,0,1
1017.0,21,0,152,47,58,0,0,57,-99.0,1,1,1,6
1017.0,19,1,152,60,53,0,0,65,-99.0,0,1,1,6
1017.0,21,0,152,47,58,0,1,34,-99.0,0,1,1,6
1017.0,19,1,152,60,53,0,1,55,-99.0,1,1,1,6
1017.0,21,0,152,47,58,0,2,65,-99.0,1,1,1,6
1017.0,19,1,152,60,53,0,2,51,-99.0,0,1,1,6
1017.0,21,0,152,47,58,0,3,55,-99.0,0,1,1,6
1017.0,19,1,152,60,53,0,3,45,-99.0,1,1,1,6
1017.0,21,0,152,47,58,0,4,49,0.125147,0,0,0,6
1017.0,19,1,152,60,53,0,4,59,0.166542,0,0,0,6
1017.0,21,0,152,47,58,0,5,31,0.125147,0,0,0,6
1017.0,19,1,152,60,53,0,5,70,0.166542,0,0,0,6
1017.0,21,0,152,47,58,0,6,59,0.141628,1,0,0,6
1017.0,19,1,152,60,53,0,6,56,0.158852,0,0,0,6
1017.0,21,0,152,47,58,0,7,60,0.092015,1,0,0,6
1017.0,19,1,152,60,53,0,7,62,0.142853,0,0,0,6
1017.0,21,0,152,47,58,0,8,66,0.216457,1,0,0,6
1017.0,19,1,152,60,53,0,8,65,0.107647,0,0,0,6
1017.0,21,0,152,47,58,0,9,56,0.017036,1,0,0,6
1017.0,19,1,152,60,53,0,9,58,0.075606,0,0,0,6
1017.0,21,0,153,63,37,0,0,36,-99.0,1,1,1,1
1017.0,19,1,153,58,58,0,0,57,-99.0,1,1,1,6
1017.0,21,0,153,63,37,0,1,42,-99.0,1,1,1,1
1017.0,19,1,153,58,58,0,1,70,-99.0,1,1,1,6
1017.0,21,0,153,63,37,0,2,54,-99.0,0,1,1,1
1017.0,19,1,153,58,58,0,2,62,-99.0,0,1,1,6
1017.0,21,0,153,63,37,0,3,65,-99.0,0,1,1,1
1017.0,19,1,153,58,58,0,3,47,-99.0,0,1,1,6
1017.0,21,0,153,63,37,0,4,72,0.307052,0,0,0,1
1017.0,19,1,153,58,58,0,4,58,0.175208,1,0,0,6
1017.0,19,1,153,58,58,0,5,64,0.175208,1,0,0,6
1017.0,19,1,153,58,58,0,6,53,0.058339,1,0,0,6
1017.0,19,1,153,58,58,0,7,65,0.101314,1,0,0,6
1017.0,19,1,153,58,58,0,8,48,0.14084,1,0,0,6
1017.0,19,1,153,58,58,0,9,54,0.215128,1,0,0,6
1017.0,21,0,154,53,59,-1,0,57,-99.0,0,1,1,1
1017.0,19,1,154,61,63,0,0,59,-99.0,1,1,1,1
1017.0,21,0,154,53,59,-1,1,52,-99.0,0,1,1,1
1017.0,19,1,154,61,63,0,1,57,-99.0,0,1,1,1
1017.0,21,0,154,53,59,-1,2,62,-99.0,1,1,1,1
1017.0,19,1,154,61,63,0,2,55,-99.0,0,1,1,1
1017.0,21,0,154,53,59,-1,3,53,-99.0,0,1,1,1
1017.0,19,1,154,61,63,0,3,56,-99.0,1,1,1,1
1017.0,21,0,154,53,59,-1,4,56,0.075423,1,0,0,1
1017.0,19,1,154,61,63,0,4,72,0.374804,0,0,0,1
1017.0,21,0,155,34,33,1,0,25,-99.0,1,1,1,1
1017.0,19,1,155,36,20,0,0,39,-99.0,0,1,1,1
1017.0,21,0,155,34,33,1,1,34,-99.0,0,1,1,1
1017.0,19,1,155,36,20,0,1,14,-99.0,1,1,1,1
1017.0,21,0,155,34,33,1,2,43,-99.0,1,1,1,1
1017.0,19,1,155,36,20,0,2,34,-99.0,0,1,1,1
1017.0,21,0,155,34,33,1,3,40,-99.0,1,1,1,1
1017.0,19,1,155,36,20,0,3,14,-99.0,1,1,1,1
1017.0,21,0,155,34,33,1,4,25,0.092761,1,0,0,1
1017.0,19,1,155,36,20,0,4,37,0.441443,0,0,0,1
1017.0,21,0,156,64,62,1,0,68,-99.0,1,1,1,1
1017.0,19,1,156,35,19,0,0,38,-99.0,0,1,1,1
1017.0,21,0,156,64,62,1,1,60,-99.0,1,1,1,1
1017.0,19,1,156,35,19,0,1,20,-99.0,1,1,1,1
1017.0,21,0,156,64,62,1,2,59,-99.0,1,1,1,1
1017.0,19,1,156,35,19,0,2,19,-99.0,1,1,1,1
1017.0,21,0,156,64,62,1,3,65,-99.0,0,1,1,1
1017.0,19,1,156,35,19,0,3,27,-99.0,0,1,1,1
1017.0,21,0,156,64,62,1,4,61,0.265681,1,0,0,1
1017.0,19,1,156,35,19,0,4,41,1.356648,0,0,0,1
1017.0,21,0,157,40,31,1,0,49,-99.0,0,1,1,6
1017.0,19,1,157,48,61,0,0,56,-99.0,1,1,1,1
1017.0,21,0,157,40,31,1,1,30,-99.0,1,1,1,6
1017.0,19,1,157,48,61,0,1,56,-99.0,0,1,1,1
1017.0,21,0,157,40,31,1,2,25,-99.0,1,1,1,6
1017.0,19,1,157,48,61,0,2,46,-99.0,0,1,1,1
1017.0,21,0,157,40,31,1,3,32,-99.0,1,1,1,6
1017.0,19,1,157,48,61,0,3,68,-99.0,1,1,1,1
1017.0,21,0,157,40,31,1,4,24,0.634915,1,0,0,6
1017.0,19,1,157,48,61,0,4,61,0.125622,1,0,0,1
1017.0,21,0,157,40,31,1,5,42,0.634915,0,0,0,6
1017.0,21,0,157,40,31,1,6,35,0.267822,0,0,0,6
1017.0,21,0,157,40,31,1,7,36,0.182338,0,0,0,6
1017.0,21,0,157,40,31,1,8,52,0.466418,0,0,0,6
1017.0,21,0,157,40,31,1,9,36,1.058289,0,0,0,6
1017.0,21,0,158,39,38,0,0,35,-99.0,0,1,1,1
1017.0,19,1,158,37,60,0,0,35,-99.0,0,1,1,1
1017.0,21,0,158,39,38,0,1,39,-99.0,1,1,1,1
1017.0,19,1,158,37,60,0,1,53,-99.0,1,1,1,1
1017.0,21,0,158,39,38,0,2,50,-99.0,0,1,1,1
1017.0,19,1,158,37,60,0,2,59,-99.0,1,1,1,1
1017.0,21,0,158,39,38,0,3,40,-99.0,1,1,1,1
1017.0,19,1,158,37,60,0,3,24,-99.0,0,1,1,1
1017.0,21,0,158,39,38,0,4,34,0.323439,0,0,0,1
1017.0,19,1,158,37,60,0,4,70,0.125109,1,0,0,1
1017.0,21,0,159,60,52,-1,0,49,-99.0,0,1,1,6
1017.0,19,1,159,32,40,0,0,51,-99.0,1,1,1,6
1017.0,21,0,159,60,52,-1,1,43,-99.0,1,1,1,6
1017.0,19,1,159,32,40,0,1,39,-99.0,0,1,1,6
1017.0,21,0,159,60,52,-1,2,60,-99.0,0,1,1,6
1017.0,19,1,159,32,40,0,2,42,-99.0,0,1,1,6
1017.0,21,0,159,60,52,-1,3,60,-99.0,0,1,1,6
1017.0,19,1,159,32,40,0,3,32,-99.0,1,1,1,6
1017.0,21,0,159,60,52,-1,4,45,0.357431,1,0,0,6
1017.0,19,1,159,32,40,0,4,30,0.208791,0,0,0,6
1017.0,21,0,159,60,52,-1,5,60,0.357431,0,0,0,6
1017.0,19,1,159,32,40,0,5,56,0.208791,1,0,0,6
1017.0,21,0,159,60,52,-1,6,71,0.158532,0,0,0,6
1017.0,19,1,159,32,40,0,6,35,0.067419,1,0,0,6
1017.0,21,0,159,60,52,-1,7,60,0.125193,0,0,0,6
1017.0,19,1,159,32,40,0,7,42,0.090838,1,0,0,6
1017.0,21,0,159,60,52,-1,8,58,0.42474,0,0,0,6
1017.0,19,1,159,32,40,0,8,30,0.158796,1,0,0,6
1017.0,21,0,159,60,52,-1,9,76,0.309188,0,0,0,6
1017.0,19,1,159,32,40,0,9,45,0.125152,1,0,0,6
1018.0,19,1,0,54,53,0,0,55,-99.0,1,1,1,1
1018.0,20,1,0,54,49,0,0,56,-99.0,1,1,1,1
1018.0,19,1,0,54,53,0,1,56,-99.0,0,1,1,1
1018.0,20,1,0,54,49,0,1,52,-99.0,1,1,1,1
1018.0,19,1,0,54,53,0,2,45,-99.0,1,1,1,1
1018.0,20,1,0,54,49,0,2,56,-99.0,0,1,1,1
1018.0,19,1,0,54,53,0,3,48,-99.0,0,1,1,1
1018.0,20,1,0,54,49,0,3,55,-99.0,0,1,1,1
1018.0,19,1,0,54,53,0,4,60,0.344326,0,0,0,1
1018.0,20,1,0,54,49,0,4,52,0.250822,0,0,0,1
1018.0,19,1,1,38,35,-1,0,35,-99.0,0,1,1,1
1018.0,20,1,1,37,38,1,0,40,-99.0,1,1,1,1
1018.0,19,1,1,38,35,-1,1,58,-99.0,0,1,1,1
1018.0,20,1,1,37,38,1,1,36,-99.0,1,1,1,1
1018.0,19,1,1,38,35,-1,2,36,-99.0,0,1,1,1
1018.0,20,1,1,37,38,1,2,36,-99.0,1,1,1,1
1018.0,19,1,1,38,35,-1,3,28,-99.0,1,1,1,1
1018.0,20,1,1,37,38,1,3,25,-99.0,0,1,1,1
1018.0,19,1,1,38,35,-1,4,24,0.344107,0,0,0,1
1018.0,20,1,1,37,38,1,4,49,0.531808,0,0,0,1
1018.0,19,1,2,56,60,-1,0,49,-99.0,0,1,1,1
1018.0,20,1,2,41,20,1,0,21,-99.0,1,1,1,6
1018.0,19,1,2,56,60,-1,1,51,-99.0,0,1,1,1
1018.0,20,1,2,41,20,1,1,46,-99.0,0,1,1,6
1018.0,19,1,2,56,60,-1,2,62,-99.0,1,1,1,1
1018.0,20,1,2,41,20,1,2,13,-99.0,1,1,1,6
1018.0,19,1,2,56,60,-1,3,63,-99.0,0,1,1,1
1018.0,20,1,2,41,20,1,3,20,-99.0,1,1,1,6
1018.0,19,1,2,56,60,-1,4,64,0.250871,0,0,0,1
1018.0,20,1,2,41,20,1,4,37,0.246625,0,0,0,6
1018.0,20,1,2,41,20,1,5,39,0.246625,0,0,0,6
1018.0,20,1,2,41,20,1,6,49,0.313004,0,0,0,6
1018.0,20,1,2,41,20,1,7,51,0.156751,0,0,0,6
1018.0,20,1,2,41,20,1,8,39,0.094318,0,0,0,6
1018.0,20,1,2,41,20,1,9,32,0.280819,0,0,0,6
1018.0,19,1,3,48,59,0,0,50,-99.0,0,1,1,6
1018.0,20,1,3,47,60,-1,0,52,-99.0,1,1,1,6
1018.0,19,1,3,48,59,0,1,68,-99.0,1,1,1,6
1018.0,20,1,3,47,60,-1,1,52,-99.0,0,1,1,6
1018.0,19,1,3,48,59,0,2,57,-99.0,1,1,1,6
1018.0,20,1,3,47,60,-1,2,33,-99.0,0,1,1,6
1018.0,19,1,3,48,59,0,3,47,-99.0,0,1,1,6
1018.0,20,1,3,47,60,-1,3,53,-99.0,0,1,1,6
1018.0,19,1,3,48,59,0,4,55,1.875732,1,0,0,6
1018.0,20,1,3,47,60,-1,4,51,1.00056,0,0,0,6
1018.0,19,1,3,48,59,0,5,60,1.875732,1,0,0,6
1018.0,20,1,3,47,60,-1,5,45,1.00056,0,0,0,6
1018.0,19,1,3,48,59,0,6,43,0.157035,0,0,0,6
1018.0,20,1,3,47,60,-1,6,40,0.219277,0,0,0,6
1018.0,19,1,3,48,59,0,7,60,0.125678,1,0,0,6
1018.0,20,1,3,47,60,-1,7,59,0.312997,1,0,0,6
1018.0,19,1,3,48,59,0,8,46,0.344095,1,0,0,6
1018.0,20,1,3,47,60,-1,8,57,0.125618,1,0,0,6
1018.0,19,1,3,48,59,0,9,69,0.2193,1,0,0,6
1018.0,20,1,3,47,60,-1,9,86,0.375595,1,0,0,6
1018.0,19,1,4,29,40,1,0,44,-99.0,1,1,1,6
1018.0,20,1,4,30,37,0,0,40,-99.0,1,1,1,6
1018.0,19,1,4,29,40,1,1,26,-99.0,1,1,1,6
1018.0,20,1,4,30,37,0,1,42,-99.0,1,1,1,6
1018.0,19,1,4,29,40,1,2,30,-99.0,0,1,1,6
1018.0,20,1,4,30,37,0,2,25,-99.0,0,1,1,6
1018.0,19,1,4,29,40,1,3,36,-99.0,1,1,1,6
1018.0,20,1,4,30,37,0,3,55,-99.0,0,1,1,6
1018.0,19,1,4,29,40,1,4,41,1.437651,1,0,0,6
1018.0,20,1,4,30,37,0,4,26,0.813034,1,0,0,6
1018.0,19,1,4,29,40,1,5,49,1.437651,1,0,0,6
1018.0,20,1,4,30,37,0,5,37,0.813034,0,0,0,6
1018.0,19,1,4,29,40,1,6,34,0.218107,1,0,0,6
1018.0,20,1,4,30,37,0,6,17,0.48968,0,0,0,6
1018.0,19,1,4,29,40,1,7,52,0.188073,1,0,0,6
1018.0,20,1,4,30,37,0,7,37,0.305204,1,0,0,6
1018.0,19,1,4,29,40,1,8,45,0.188031,1,0,0,6
1018.0,20,1,4,30,37,0,8,42,0.250796,1,0,0,6
1018.0,19,1,4,29,40,1,9,37,0.186681,1,0,0,6
1018.0,20,1,4,30,37,0,9,52,0.281707,1,0,0,6
1018.0,19,1,5,38,21,-1,0,49,-99.0,0,1,1,1
1018.0,20,1,5,39,26,0,0,31,-99.0,1,1,1,1
1018.0,19,1,5,38,21,-1,1,45,-99.0,0,1,1,1
1018.0,20,1,5,39,26,0,1,35,-99.0,0,1,1,1
1018.0,19,1,5,38,21,-1,2,22,-99.0,1,1,1,1
1018.0,20,1,5,39,26,0,2,33,-99.0,0,1,1,1
1018.0,19,1,5,38,21,-1,3,28,-99.0,0,1,1,1
1018.0,20,1,5,39,26,0,3,26,-99.0,1,1,1,1
1018.0,19,1,5,38,21,-1,4,30,0.302512,0,0,0,1
1018.0,20,1,5,39,26,0,4,51,0.312796,0,0,0,1
1018.0,19,1,6,49,57,-1,0,58,-99.0,0,1,1,1
1018.0,20,1,6,52,59,1,0,53,-99.0,1,1,1,6
1018.0,19,1,6,49,57,-1,1,47,-99.0,0,1,1,1
1018.0,20,1,6,52,59,1,1,55,-99.0,1,1,1,6
1018.0,19,1,6,49,57,-1,2,61,-99.0,1,1,1,1
1018.0,20,1,6,52,59,1,2,60,-99.0,1,1,1,6
1018.0,19,1,6,49,57,-1,3,53,-99.0,0,1,1,1
1018.0,20,1,6,52,59,1,3,25,-99.0,0,1,1,6
1018.0,19,1,6,49,57,-1,4,54,0.313114,1,0,0,1
1018.0,20,1,6,52,59,1,4,62,0.438023,0,0,0,6
1018.0,20,1,6,52,59,1,5,61,0.438023,0,0,0,6
1018.0,20,1,6,52,59,1,6,51,0.031839,0,0,0,6
1018.0,20,1,6,52,59,1,7,54,0.061875,0,0,0,6
1018.0,20,1,6,52,59,1,8,63,0.188201,0,0,0,6
1018.0,20,1,6,52,59,1,9,52,0.218093,0,0,0,6
1018.0,19,1,7,39,74,-1,0,73,-99.0,1,1,1,1
1018.0,20,1,7,40,62,-1,0,66,-99.0,1,1,1,6
1018.0,19,1,7,39,74,-1,1,54,-99.0,0,1,1,1
1018.0,20,1,7,40,62,-1,1,44,-99.0,0,1,1,6
1018.0,19,1,7,39,74,-1,2,29,-99.0,0,1,1,1
1018.0,20,1,7,40,62,-1,2,37,-99.0,0,1,1,6
1018.0,19,1,7,39,74,-1,3,41,-99.0,0,1,1,1
1018.0,20,1,7,40,62,-1,3,35,-99.0,0,1,1,6
1018.0,19,1,7,39,74,-1,4,75,0.219568,1,0,0,1
1018.0,20,1,7,40,62,-1,4,60,1.06305,1,0,0,6
1018.0,20,1,7,40,62,-1,5,54,1.06305,1,0,0,6
1018.0,20,1,7,40,62,-1,6,63,0.219302,1,0,0,6
1018.0,20,1,7,40,62,-1,7,68,0.329884,1,0,0,6
1018.0,20,1,7,40,62,-1,8,62,0.343863,1,0,0,6
1018.0,20,1,7,40,62,-1,9,64,0.265407,1,0,0,6
1018.0,19,1,8,40,20,0,0,39,-99.0,0,1,1,6
1018.0,20,1,8,56,67,-1,0,65,-99.0,0,1,1,1
1018.0,19,1,8,40,20,0,1,15,-99.0,1,1,1,6
1018.0,20,1,8,56,67,-1,1,70,-99.0,1,1,1,1
1018.0,19,1,8,40,20,0,2,35,-99.0,0,1,1,6
1018.0,20,1,8,56,67,-1,2,55,-99.0,0,1,1,1
1018.0,19,1,8,40,20,0,3,25,-99.0,1,1,1,6
1018.0,20,1,8,56,67,-1,3,63,-99.0,0,1,1,1
1018.0,19,1,8,40,20,0,4,42,0.208895,0,0,0,6
1018.0,20,1,8,56,67,-1,4,41,0.281467,0,0,0,1
1018.0,19,1,8,40,20,0,5,36,0.208895,0,0,0,6
1018.0,19,1,8,40,20,0,6,50,0.219306,0,0,0,6
1018.0,19,1,8,40,20,0,7,47,0.187649,0,0,0,6
1018.0,19,1,8,40,20,0,8,43,0.219223,0,0,0,6
1018.0,19,1,8,40,20,0,9,29,0.219258,0,0,0,6
1018.0,19,1,9,42,38,0,0,43,-99.0,0,1,1,1
1018.0,20,1,9,35,39,-1,0,44,-99.0,0,1,1,6
1018.0,19,1,9,42,38,0,1,43,-99.0,1,1,1,1
1018.0,20,1,9,35,39,-1,1,19,-99.0,0,1,1,6
1018.0,19,1,9,42,38,0,2,42,-99.0,1,1,1,1
1018.0,20,1,9,35,39,-1,2,27,-99.0,0,1,1,6
1018.0,19,1,9,42,38,0,3,41,-99.0,0,1,1,1
1018.0,20,1,9,35,39,-1,3,37,-99.0,1,1,1,6
1018.0,19,1,9,42,38,0,4,31,0.281568,1,0,0,1
1018.0,20,1,9,35,39,-1,4,42,0.063226,1,0,0,6
1018.0,20,1,9,35,39,-1,5,54,0.063226,1,0,0,6
1018.0,20,1,9,35,39,-1,6,34,0.125387,1,0,0,6
1018.0,20,1,9,35,39,-1,7,50,0.15674,0,0,0,6
1018.0,20,1,9,35,39,-1,8,29,0.062782,0,0,0,6
1018.0,20,1,9,35,39,-1,9,35,0.219273,1,0,0,6
1018.0,19,1,10,49,70,0,0,36,-99.0,0,1,1,1
1018.0,20,1,10,48,61,0,0,56,-99.0,1,1,1,1
1018.0,19,1,10,49,70,0,1,82,-99.0,1,1,1,1
1018.0,20,1,10,48,61,0,1,56,-99.0,0,1,1,1
1018.0,19,1,10,49,70,0,2,50,-99.0,0,1,1,1
1018.0,20,1,10,48,61,0,2,46,-99.0,0,1,1,1
1018.0,19,1,10,49,70,0,3,59,-99.0,1,1,1,1
1018.0,20,1,10,48,61,0,3,68,-99.0,1,1,1,1
1018.0,19,1,10,49,70,0,4,70,0.219337,1,0,0,1
1018.0,20,1,10,48,61,0,4,61,0.093951,1,0,0,1
1018.0,19,1,11,52,61,0,0,55,-99.0,0,1,1,6
1018.0,20,1,11,61,57,0,0,48,-99.0,0,1,1,6
1018.0,19,1,11,52,61,0,1,52,-99.0,1,1,1,6
1018.0,20,1,11,61,57,0,1,47,-99.0,1,1,1,6
1018.0,19,1,11,52,61,0,2,65,-99.0,0,1,1,6
1018.0,20,1,11,61,57,0,2,49,-99.0,1,1,1,6
1018.0,19,1,11,52,61,0,3,61,-99.0,1,1,1,6
1018.0,20,1,11,61,57,0,3,69,-99.0,0,1,1,6
1018.0,19,1,11,52,61,0,4,55,0.207067,0,0,0,6
1018.0,20,1,11,61,57,0,4,65,0.250302,1,0,0,6
1018.0,19,1,11,52,61,0,5,49,0.207067,0,0,0,6
1018.0,20,1,11,61,57,0,5,68,0.250302,1,0,0,6
1018.0,19,1,11,52,61,0,6,53,0.385078,0,0,0,6
1018.0,20,1,11,61,57,0,6,43,0.187867,1,0,0,6
1018.0,19,1,11,52,61,0,7,53,0.207669,0,0,0,6
1018.0,20,1,11,61,57,0,7,71,0.219283,0,0,0,6
1018.0,19,1,11,52,61,0,8,45,0.249553,0,0,0,6
1018.0,20,1,11,61,57,0,8,59,0.219229,0,0,0,6
1018.0,19,1,11,52,61,0,9,46,0.156816,0,0,0,6
1018.0,20,1,11,61,57,0,9,54,0.250665,0,0,0,6
1018.0,19,1,12,34,40,1,0,44,-99.0,1,1,1,6
1018.0,20,1,12,60,52,-1,0,49,-99.0,0,1,1,6
1018.0,19,1,12,34,40,1,1,36,-99.0,0,1,1,6
1018.0,20,1,12,60,52,-1,1,43,-99.0,1,1,1,6
1018.0,19,1,12,34,40,1,2,38,-99.0,1,1,1,6
1018.0,20,1,12,60,52,-1,2,60,-99.0,0,1,1,6
1018.0,19,1,12,34,40,1,3,35,-99.0,1,1,1,6
1018.0,20,1,12,60,52,-1,3,60,-99.0,0,1,1,6
1018.0,19,1,12,34,40,1,4,26,0.282106,0,0,0,6
1018.0,20,1,12,60,52,-1,4,45,0.219283,1,0,0,6
1018.0,19,1,12,34,40,1,5,28,0.282106,0,0,0,6
1018.0,20,1,12,60,52,-1,5,60,0.219283,0,0,0,6
1018.0,19,1,12,34,40,1,6,47,0.219347,1,0,0,6
1018.0,20,1,12,60,52,-1,6,71,0.687675,0,0,0,6
1018.0,19,1,12,34,40,1,7,39,0.156788,1,0,0,6
1018.0,20,1,12,60,52,-1,7,60,0.634868,0,0,0,6
1018.0,19,1,12,34,40,1,8,40,0.218893,1,0,0,6
1018.0,20,1,12,60,52,-1,8,58,0.5633,0,0,0,6
1018.0,19,1,12,34,40,1,9,44,0.18807,1,0,0,6
1018.0,20,1,12,60,52,-1,9,76,0.989155,0,0,0,6
1018.0,19,1,13,54,60,0,0,56,-99.0,1,1,1,6
1018.0,20,1,13,58,58,0,0,57,-99.0,1,1,1,6
1018.0,19,1,13,54,60,0,1,54,-99.0,0,1,1,6
1018.0,20,1,13,58,58,0,1,70,-99.0,1,1,1,6
1018.0,19,1,13,54,60,0,2,49,-99.0,1,1,1,6
1018.0,20,1,13,58,58,0,2,62,-99.0,0,1,1,6
1018.0,19,1,13,54,60,0,3,49,-99.0,0,1,1,6
1018.0,20,1,13,58,58,0,3,47,-99.0,0,1,1,6
1018.0,19,1,13,54,60,0,4,55,0.937992,1,0,0,6
1018.0,20,1,13,58,58,0,4,58,0.250523,1,0,0,6
1018.0,19,1,13,54,60,0,5,64,0.937992,1,0,0,6
1018.0,20,1,13,58,58,0,5,56,0.250523,0,0,0,6
1018.0,19,1,13,54,60,0,6,71,0.219252,1,0,0,6
1018.0,20,1,13,58,58,0,6,53,1.375619,1,0,0,6
1018.0,19,1,13,54,60,0,7,59,0.219335,1,0,0,6
1018.0,20,1,13,58,58,0,7,49,0.031511,0,0,0,6
1018.0,19,1,13,54,60,0,8,63,0.219306,1,0,0,6
1018.0,20,1,13,58,58,0,8,48,1.031904,1,0,0,6
1018.0,19,1,13,54,60,0,9,65,0.219187,1,0,0,6
1018.0,20,1,13,58,58,0,9,54,0.31304,1,0,0,6
1018.0,19,1,14,39,26,0,0,31,-99.0,1,1,1,1
1018.0,20,1,14,62,48,0,0,50,-99.0,0,1,1,1
1018.0,19,1,14,39,26,0,1,35,-99.0,0,1,1,1
1018.0,20,1,14,62,48,0,1,55,-99.0,1,1,1,1
1018.0,19,1,14,39,26,0,2,33,-99.0,0,1,1,1
1018.0,20,1,14,62,48,0,2,71,-99.0,0,1,1,1
1018.0,19,1,14,39,26,0,3,26,-99.0,1,1,1,1
1018.0,20,1,14,62,48,0,3,35,-99.0,1,1,1,1
1018.0,19,1,14,39,26,0,4,51,0.406798,0,0,0,1
1018.0,20,1,14,62,48,0,4,65,0.250534,0,0,0,1
1018.0,19,1,15,37,60,0,0,35,-99.0,0,1,1,1
1018.0,20,1,15,47,58,0,0,57,-99.0,1,1,1,6
1018.0,19,1,15,37,60,0,1,53,-99.0,1,1,1,1
1018.0,20,1,15,47,58,0,1,34,-99.0,0,1,1,6
1018.0,19,1,15,37,60,0,2,59,-99.0,1,1,1,1
1018.0,20,1,15,47,58,0,2,65,-99.0,1,1,1,6
1018.0,19,1,15,37,60,0,3,24,-99.0,0,1,1,1
1018.0,20,1,15,47,58,0,3,55,-99.0,0,1,1,6
1018.0,19,1,15,37,60,0,4,70,0.250509,1,0,0,1
1018.0,20,1,15,47,58,0,4,51,0.218955,1,0,0,6
1018.0,20,1,15,47,58,0,5,50,0.218955,1,0,0,6
1018.0,20,1,15,47,58,0,6,59,0.62769,1,0,0,6
1018.0,20,1,15,47,58,0,7,60,0.308549,1,0,0,6
1018.0,20,1,15,47,58,0,8,61,0.281121,0,0,0,6
1018.0,20,1,15,47,58,0,9,50,0.125465,0,0,0,6
